name	x	y	z	size	group	type
F1	3.110719	19.881726	-15.981433	n/a	F	strip
F2	7.072362	41.703163	-26.456464	n/a	F	strip
F3	11.176423	58.189467	-27.358964	n/a	F	strip
F4	15.267279	69.475749	-20.512346	n/a	F	strip
F5	18.741553	73.412224	-10.559883	n/a	F	strip
F6	22.011787	76.345865	2.304929	n/a	F	strip
F7	25.120555	73.619703	13.648906	n/a	F	strip
F8	26.876352	69.473950	25.983748	n/a	F	strip
T1	26.984136	12.996297	-47.238399	n/a	T	strip
T2	37.203227	22.941293	-45.347091	n/a	T	strip
T3	45.789885	23.873408	-37.426518	n/a	T	strip
T4	54.951876	21.118943	-32.534825	n/a	T	strip
T5	61.928317	15.543460	-28.324940	n/a	T	strip
T6	66.153310	5.058624	-24.453131	n/a	T	strip
T7	70.312952	-5.467396	-19.011003	n/a	T	strip
T8	75.428824	-17.320532	-14.054290	n/a	T	strip
SDep1	9.503367	9.730729	21.024016	n/a	SD	depth
SDep2	13.023589	12.113218	25.025884	n/a	SD	depth
SDep3	16.543810	14.495708	29.027751	n/a	SD	depth
SDep4	20.064031	16.878197	33.029618	n/a	SD	depth
SDep5	23.584253	19.260687	37.031485	n/a	SD	depth
SDep6	27.104474	21.643176	41.033352	n/a	SD	depth
IDep1	14.575061	10.043248	15.704661	n/a	ID	depth
IDep2	18.226626	12.854889	19.137910	n/a	ID	depth
IDep3	21.878190	15.666530	22.571159	n/a	ID	depth
IDep4	25.529755	18.478170	26.004407	n/a	ID	depth
IDep5	29.181320	21.289811	29.437656	n/a	ID	depth
IDep6	32.832884	24.101452	32.870905	n/a	ID	depth
G1	53.717434	45.806279	-15.567642	n/a	G	grid
G2	57.060561	34.709541	-13.673332	n/a	G	grid
G3	58.889920	22.616072	-11.065026	n/a	G	grid
G4	64.749950	12.484049	-10.105259	n/a	G	grid
G5	70.484174	1.220595	-8.812199	n/a	G	grid
G6	74.533997	-10.361163	-5.962013	n/a	G	grid
G7	75.886129	-23.093687	-3.394944	n/a	G	grid
G8	76.316271	-34.082324	-1.352555	n/a	G	grid
G9	55.025331	49.541183	-3.357820	n/a	G	grid
G10	59.438277	38.950381	-1.029084	n/a	G	grid
G11	61.936224	26.709955	2.450362	n/a	G	grid
G12	63.798703	15.441774	4.426321	n/a	G	grid
G13	69.538807	2.923253	4.870899	n/a	G	grid
G14	73.075949	-8.117382	8.218335	n/a	G	grid
G15	73.639472	-21.130558	9.820482	n/a	G	grid
G16	74.525525	-33.364397	11.434977	n/a	G	grid
G17	51.068117	50.784038	11.793058	n/a	G	grid
G18	57.246854	41.068308	14.206580	n/a	G	grid
G19	63.124086	30.426182	16.817014	n/a	G	grid
G20	63.577556	17.421454	16.415803	n/a	G	grid
G21	68.170135	3.967524	18.368022	n/a	G	grid
G22	72.215384	-6.695938	21.703231	n/a	G	grid
G23	69.289457	-18.004706	22.595128	n/a	G	grid
G24	71.125590	-31.118353	22.400972	n/a	G	grid
G25	45.567757	51.715297	23.002888	n/a	G	grid
G26	52.469733	43.010338	24.967965	n/a	G	grid
G27	56.965037	31.359205	27.811284	n/a	G	grid
G28	62.153331	16.944256	30.257965	n/a	G	grid
G29	65.037662	6.264506	34.170346	n/a	G	grid
G30	69.788082	-7.200832	34.571391	n/a	G	grid
G31	68.914155	-20.174405	35.062494	n/a	G	grid
G32	70.207668	-32.911171	36.723609	n/a	G	grid
G33	38.671821	50.264273	34.057091	n/a	G	grid
G34	43.388413	41.103045	37.711236	n/a	G	grid
G35	49.088830	30.390909	41.386880	n/a	G	grid
G36	51.553956	16.767295	42.619381	n/a	G	grid
G37	58.840709	4.818674	48.913643	n/a	G	grid
G38	59.100182	-8.174836	51.474115	n/a	G	grid
G39	62.839423	-21.480501	53.006137	n/a	G	grid
G40	64.435292	-32.540182	52.440034	n/a	G	grid
G41	28.596124	50.388145	43.514056	n/a	G	grid
G42	34.598177	41.186436	46.592188	n/a	G	grid
G43	39.244217	28.131764	52.689085	n/a	G	grid
G44	45.379490	18.331196	55.062316	n/a	G	grid
G45	48.848527	3.376015	60.479848	n/a	G	grid
G46	52.056929	-7.154540	61.705853	n/a	G	grid
G47	55.792412	-19.881330	60.878005	n/a	G	grid
G48	56.018785	-33.539807	61.609182	n/a	G	grid
G49	18.702056	48.268389	51.486742	n/a	G	grid
G50	22.418045	36.717044	54.886900	n/a	G	grid
G51	28.445155	26.718399	60.032666	n/a	G	grid
G52	33.738513	15.973613	65.834218	n/a	G	grid
G53	36.193938	2.906891	68.087122	n/a	G	grid
G54	40.196673	-7.942934	69.197984	n/a	G	grid
G55	44.586474	-22.392325	70.524480	n/a	G	grid
G56	42.814196	-36.765911	69.884470	n/a	G	grid
G57	9.665367	42.207576	57.323269	n/a	G	grid
G58	13.007118	33.686612	61.499568	n/a	G	grid
G59	15.842995	23.507713	65.205004	n/a	G	grid
G60	20.866590	12.917981	71.973735	n/a	G	grid
G61	24.406458	0.179158	75.279921	n/a	G	grid
G62	26.435629	-12.741927	74.895173	n/a	G	grid
G63	29.991502	-23.015465	75.839489	n/a	G	grid
G64	32.780005	-35.353359	78.197737	n/a	G	grid
