name	x	y	z	size	group	type
RAN1	3.192779	-10.007412	7.604048	n/a	RAN	depth
RAN2	4.108186	-7.846704	9.335392	n/a	RAN	depth
RAN3	5.023593	-5.685997	11.066737	n/a	RAN	depth
RAN4	5.939001	-3.525289	12.798081	n/a	RAN	depth
RCM1	11.060504	-20.694109	-7.443916	n/a	RCM	depth
RCM2	11.890671	-18.307337	-5.978522	n/a	RCM	depth
RCM3	12.720839	-15.920565	-4.513129	n/a	RCM	depth
RCM4	13.551007	-13.533793	-3.047735	n/a	RCM	depth
RFPT1	10.855051	44.263668	-16.984332	n/a	RFP	depth
RFPT2	12.413465	47.340225	-12.328629	n/a	RFP	depth
RFPT3	13.971879	50.416781	-7.672926	n/a	RFP	depth
RFPT4	15.530292	53.493338	-3.017223	n/a	RFP	depth
RFPT5	17.088706	56.569894	1.638481	n/a	RFP	depth
RFPT6	18.647119	59.646451	6.294184	n/a	RFP	depth
RFPT7	20.205533	62.723007	10.949887	n/a	RFP	depth
RFPT8	21.763947	65.799564	15.605590	n/a	RFP	depth
RFPT9	23.322360	68.876121	20.261293	n/a	RFP	depth
RFPT10	24.880774	71.952677	24.916996	n/a	RFP	depth
RSFG1	11.275988	-5.673585	44.526875	n/a	RSFG	depth
RSFG2	12.061991	-2.536718	49.350921	n/a	RSFG	depth
RSFG3	12.847993	0.600149	54.174966	n/a	RSFG	depth
RSFG4	13.633995	3.737015	58.999011	n/a	RSFG	depth
RSFG5	14.419997	6.873882	63.823056	n/a	RSFG	depth
RSFG6	15.205999	10.010749	68.647101	n/a	RSFG	depth
RMFG1	22.846144	15.338296	26.613400	n/a	RMFG	depth
RMFG2	26.429555	18.481286	29.692088	n/a	RMFG	depth
RMFG3	30.012965	21.624277	32.770777	n/a	RMFG	depth
RMFG4	33.596375	24.767267	35.849465	n/a	RMFG	depth
RMFG5	37.179786	27.910258	38.928154	n/a	RMFG	depth
RMFG6	40.763196	31.053248	42.006842	n/a	RMFG	depth
RAIF1	27.197146	27.927600	10.423865	n/a	RAIFG	depth
RAIF2	32.327147	29.002298	11.509249	n/a	RAIFG	depth
RAIF3	37.457148	30.076996	12.594632	n/a	RAIFG	depth
RAIF4	42.587148	31.151694	13.680015	n/a	RAIFG	depth
RAIF5	47.717149	32.226392	14.765399	n/a	RAIFG	depth
RAIF6	52.847149	33.301091	15.850782	n/a	RAIFG	depth
RPIF1	34.260167	16.582253	0.439855	n/a	RPIFG	depth
RPIF2	39.419043	17.833059	1.175189	n/a	RPIFG	depth
RPIF3	44.577919	19.083865	1.910522	n/a	RPIFG	depth
RPIF4	49.736795	20.334671	2.645856	n/a	RPIFG	depth
RPIF5	54.895671	21.585478	3.381189	n/a	RPIFG	depth
RPIF6	60.054547	22.836284	4.116523	n/a	RPIFG	depth
RPIF7	65.213422	24.087090	4.851857	n/a	RPIFG	depth
RPIF8	70.372298	25.337897	5.587190	n/a	RPIFG	depth
RPIF9	75.531174	26.588703	6.322524	n/a	RPIFG	depth
RPIF10	80.690050	27.839509	7.057857	n/a	RPIFG	depth
RMTG1	39.663501	-28.179402	-8.632202	n/a	RMTG	depth
RMTG2	44.803008	-27.311249	-7.481105	n/a	RMTG	depth
RMTG3	49.942514	-26.443096	-6.330008	n/a	RMTG	depth
RMTG4	55.082021	-25.574943	-5.178911	n/a	RMTG	depth
RMTG5	60.221528	-24.706790	-4.027814	n/a	RMTG	depth
RMTG6	65.361035	-23.838637	-2.876717	n/a	RMTG	depth
RAPT1	29.677724	-30.234482	24.977881	n/a	RAP	depth
RAPT2	34.222851	-32.156740	26.781376	n/a	RAP	depth
RAPT3	38.767977	-34.078999	28.584870	n/a	RAP	depth
RAPT4	43.313104	-36.001257	30.388364	n/a	RAP	depth
RAPT5	47.858231	-37.923515	32.191858	n/a	RAP	depth
RAPT6	52.403358	-39.845773	33.995352	n/a	RAP	depth
RPPT1	27.478846	-48.284677	18.671371	n/a	RPP	depth
RPPT2	30.327955	-51.738158	21.666859	n/a	RPP	depth
RPPT3	33.177063	-55.191638	24.662347	n/a	RPP	depth
RPPT4	36.026171	-58.645119	27.657836	n/a	RPP	depth
RPPT5	38.875280	-62.098599	30.653324	n/a	RPP	depth
RPPT6	41.724388	-65.552080	33.648812	n/a	RPP	depth
LFPT1	-9.517757	42.724878	-22.936230	n/a	LFP	depth
LFPT2	-10.119649	44.958975	-17.671016	n/a	LFP	depth
LFPT3	-10.721541	47.193073	-12.405803	n/a	LFP	depth
LFPT4	-11.323434	49.427170	-7.140589	n/a	LFP	depth
LFPT5	-11.925326	51.661267	-1.875376	n/a	LFP	depth
LFPT6	-12.527218	53.895364	3.389838	n/a	LFP	depth
LFPT7	-13.129110	56.129461	8.655052	n/a	LFP	depth
LFPT8	-13.731003	58.363558	13.920265	n/a	LFP	depth
LFPT9	-14.332895	60.597655	19.185479	n/a	LFP	depth
LFPT10	-14.934787	62.831752	24.450692	n/a	LFP	depth
LAMF1	-29.104576	27.213377	5.628607	n/a	LAMFG	depth
LAMF2	-33.920920	28.394921	7.539751	n/a	LAMFG	depth
LAMF3	-38.737264	29.576465	9.450895	n/a	LAMFG	depth
LAMF4	-43.553608	30.758010	11.362040	n/a	LAMFG	depth
LAMF5	-48.369952	31.939554	13.273184	n/a	LAMFG	depth
LAMF6	-53.186296	33.121098	15.184329	n/a	LAMFG	depth
LPMF1	-28.339290	16.348314	18.662235	n/a	LPMFG	depth
LPMF2	-33.210690	16.215364	20.870822	n/a	LPMFG	depth
LPMF3	-38.082089	16.082414	23.079409	n/a	LPMFG	depth
LPMF4	-42.953489	15.949464	25.287996	n/a	LPMFG	depth
LPMF5	-47.824888	15.816515	27.496582	n/a	LPMFG	depth
LPMF6	-52.696288	15.683565	29.705169	n/a	LPMFG	depth
