name	x	y	z	size	group	type
LAH1	-37.737670	-5.833735	-23.671353	n/a	LAH	depth
LAH2	-42.864513	-5.417609	-24.729682	n/a	LAH	depth
LAH3	-47.991356	-5.001484	-25.788012	n/a	LAH	depth
LAH4	-53.118200	-4.585358	-26.846341	n/a	LAH	depth
LAMY1	-41.867115	-2.603060	-22.633896	n/a	LAMY	depth
LAMY2	-47.045246	-3.174214	-22.442150	n/a	LAMY	depth
LAMY3	-52.223378	-3.745368	-22.250404	n/a	LAMY	depth
LAMY4	-57.401509	-4.316522	-22.058658	n/a	LAMY	depth
LAMY5	-62.579641	-4.887675	-21.866912	n/a	LAMY	depth
LAMY6	-67.757772	-5.458829	-21.675166	n/a	LAMY	depth
LAMY7	-72.935904	-6.029983	-21.483420	n/a	LAMY	depth
LAMY8	-78.114035	-6.601136	-21.291674	n/a	LAMY	depth
LCIN1	-25.726210	12.280095	31.329971	n/a	LCIN	depth
LCIN2	-30.616469	13.781917	30.119708	n/a	LCIN	depth
LCIN3	-35.506728	15.283739	28.909445	n/a	LCIN	depth
LCIN4	-40.396987	16.785561	27.699183	n/a	LCIN	depth
LCIN5	-45.287246	18.287384	26.488920	n/a	LCIN	depth
LCIN6	-50.177505	19.789206	25.278657	n/a	LCIN	depth
LCIN7	-55.067765	21.291028	24.068394	n/a	LCIN	depth
LCIN8	-59.958024	22.792851	22.858132	n/a	LCIN	depth
LOF1	-38.866936	44.204725	-4.360816	n/a	LOF	depth
LOF2	-44.057318	44.117050	-3.718748	n/a	LOF	depth
LOF3	-49.247700	44.029374	-3.076681	n/a	LOF	depth
LOF4	-54.438082	43.941699	-2.434613	n/a	LOF	depth
LOF5	-59.628463	43.854024	-1.792546	n/a	LOF	depth
LOF6	-64.818845	43.766348	-1.150478	n/a	LOF	depth
LOF7	-70.009227	43.678673	-0.508411	n/a	LOF	depth
LOF8	-75.199609	43.590998	0.133656	n/a	LOF	depth
LPHG1	-50.465789	-24.622927	-23.167131	n/a	LPHG	depth
LPHG2	-55.688003	-24.788699	-23.177580	n/a	LPHG	depth
LPHG3	-60.910217	-24.954470	-23.188028	n/a	LPHG	depth
LPHG4	-66.132430	-25.120241	-23.198477	n/a	LPHG	depth
LPHG5	-71.354644	-25.286013	-23.208926	n/a	LPHG	depth
LPHG6	-76.576857	-25.451784	-23.219375	n/a	LPHG	depth
LPHG7	-81.799071	-25.617555	-23.229824	n/a	LPHG	depth
LPHG8	-87.021285	-25.783327	-23.240272	n/a	LPHG	depth
LPT1	-67.602330	-35.866859	7.510517	n/a	LPT	depth
LPT2	-72.564196	-34.356625	8.387727	n/a	LPT	depth
LPT3	-77.526061	-32.846391	9.264937	n/a	LPT	depth
LPT4	-82.487927	-31.336157	10.142147	n/a	LPT	depth
LPT5	-87.449792	-29.825924	11.019357	n/a	LPT	depth
LPT6	-92.411658	-28.315690	11.896567	n/a	LPT	depth
LPT7	-97.373524	-26.805456	12.773777	n/a	LPT	depth
LPT8	-102.335389	-25.295222	13.650987	n/a	LPT	depth
LSMA1	-49.214906	-9.069783	21.010564	n/a	LSMA	depth
LSMA2	-47.590701	-12.871868	24.208341	n/a	LSMA	depth
LSMA3	-45.966495	-16.673952	27.406117	n/a	LSMA	depth
LSMA4	-44.342290	-20.476037	30.603893	n/a	LSMA	depth
LSMA5	-42.718085	-24.278122	33.801669	n/a	LSMA	depth
