name	x	y	z	size	group	type
G1	64.947119	-15.840830	-19.959536	n/a	G	grid
G2	66.070410	-25.362381	-18.086446	n/a	G	grid
G3	65.573692	-35.907275	-14.972009	n/a	G	grid
G4	64.257132	-47.378195	-11.119050	n/a	G	grid
G5	59.858433	-57.969644	-5.720680	n/a	G	grid
G6	54.128940	-67.390014	0.124048	n/a	G	grid
G7	48.749470	-76.601530	5.693403	n/a	G	grid
G8	42.356712	-83.483086	11.183053	n/a	G	grid
G9	66.549957	-12.089616	-11.480570	n/a	G	grid
G10	68.194181	-21.416607	-8.949738	n/a	G	grid
G11	67.770129	-31.981446	-5.109243	n/a	G	grid
G12	66.531546	-43.619082	-0.545625	n/a	G	grid
G13	62.528677	-54.933197	5.051303	n/a	G	grid
G14	55.891815	-64.361730	11.074936	n/a	G	grid
G15	49.686097	-73.315562	16.741060	n/a	G	grid
G16	42.274597	-79.382592	21.872298	n/a	G	grid
G17	66.631407	-8.246215	-2.096351	n/a	G	grid
G18	68.257877	-17.101159	1.349609	n/a	G	grid
G19	69.465157	-27.616112	5.627664	n/a	G	grid
G20	67.728894	-39.091411	11.030858	n/a	G	grid
G21	64.308359	-50.911769	16.987669	n/a	G	grid
G22	57.905669	-61.159110	22.969694	n/a	G	grid
G23	50.411386	-69.531238	28.390428	n/a	G	grid
G24	43.011968	-76.347537	33.099939	n/a	G	grid
G25	65.521780	-4.573359	7.491841	n/a	G	grid
G26	67.521478	-12.784737	11.767971	n/a	G	grid
G27	69.652120	-22.820314	16.992331	n/a	G	grid
G28	68.768247	-34.292442	23.127060	n/a	G	grid
G29	64.993202	-46.018640	29.542933	n/a	G	grid
G30	58.595066	-56.582535	35.479624	n/a	G	grid
G31	51.517732	-65.895463	40.795790	n/a	G	grid
G32	44.171889	-73.611449	45.294907	n/a	G	grid
G33	65.839799	-0.724978	16.754088	n/a	G	grid
G34	67.360711	-8.500563	22.032742	n/a	G	grid
G35	66.762643	-17.873097	27.958159	n/a	G	grid
G36	68.479739	-29.027577	35.337969	n/a	G	grid
G37	64.847640	-40.622687	42.187427	n/a	G	grid
G38	56.537568	-50.092339	46.990326	n/a	G	grid
G39	49.167749	-58.835824	51.503544	n/a	G	grid
G40	40.096562	-64.015518	53.547271	n/a	G	grid
G41	63.162338	2.200242	25.626523	n/a	G	grid
G42	64.457784	-4.749154	31.603157	n/a	G	grid
G43	63.672664	-13.340275	37.933110	n/a	G	grid
G44	64.421600	-23.314845	45.811330	n/a	G	grid
G45	61.510323	-34.202142	53.015405	n/a	G	grid
G46	53.096215	-43.152220	56.745901	n/a	G	grid
G47	44.686445	-50.424695	59.273712	n/a	G	grid
G48	37.521292	-56.861261	61.770242	n/a	G	grid
ST1	15.420183	-10.229375	-28.371408	n/a	ST	strip
ST2	20.390524	-18.200496	-30.060668	n/a	ST	strip
ST3	24.359000	-26.997986	-27.956057	n/a	ST	strip
ST4	28.055848	-35.859690	-25.049701	n/a	ST	strip
ST5	32.238973	-45.248448	-22.667429	n/a	ST	strip
ST6	37.115031	-55.605265	-20.723944	n/a	ST	strip
ST7	42.482531	-66.892078	-18.746151	n/a	ST	strip
ST8	44.250194	-73.679101	-13.737513	n/a	ST	strip
ST9	44.062723	-77.276054	-8.141804	n/a	ST	strip
ST10	43.561959	-79.800959	-3.248082	n/a	ST	strip
IT1	24.481645	19.521421	-45.114488	n/a	IT	strip
IT2	33.322216	16.835303	-50.767671	n/a	IT	strip
IT3	39.651559	9.101532	-48.369367	n/a	IT	strip
IT4	45.979643	0.546347	-45.058651	n/a	IT	strip
IT5	53.182041	-8.451340	-42.110846	n/a	IT	strip
IT6	57.140300	-18.033785	-35.346469	n/a	IT	strip
IT7	60.346080	-27.034860	-28.492197	n/a	IT	strip
IT8	62.125870	-35.060185	-21.327822	n/a	IT	strip
IT9	62.375801	-41.721072	-14.183081	n/a	IT	strip
IT10	61.955796	-47.183829	-7.713209	n/a	IT	strip
DSP1	27.380039	-45.305951	11.724862	n/a	DSP	strip
DSP2	31.135369	-47.632581	13.163142	n/a	DSP	strip
DSP3	34.966737	-50.070614	14.558096	n/a	DSP	strip
DSP4	39.046112	-52.768669	15.928174	n/a	DSP	strip
DSP5	43.481670	-55.801253	17.306376	n/a	DSP	strip
DSP6	47.912928	-58.809592	18.707248	n/a	DSP	strip
DIA1	18.643685	-55.189745	-12.461045	n/a	DIA	depth
DIA2	23.414837	-56.884483	-11.398694	n/a	DIA	depth
DIA3	28.185990	-58.579221	-10.336342	n/a	DIA	depth
DIA4	32.957142	-60.273959	-9.273991	n/a	DIA	depth
DIA5	37.728294	-61.968697	-8.211640	n/a	DIA	depth
DIA6	42.499446	-63.663435	-7.149288	n/a	DIA	depth
