name	x	y	z	size	group	type
G1	49.457060	10.475211	-30.981297	n/a	G	grid
G2	55.453922	0.404631	-23.110218	n/a	G	grid
G3	59.805186	-8.164148	-17.937688	n/a	G	grid
G4	64.183331	-16.465309	-12.791906	n/a	G	grid
G5	65.398759	-24.990533	-6.833685	n/a	G	grid
G6	64.952795	-32.378287	0.490381	n/a	G	grid
G7	63.644795	-43.411510	7.167063	n/a	G	grid
G8	62.733570	-50.219126	14.244521	n/a	G	grid
G9	47.075076	14.528982	-20.681290	n/a	G	grid
G10	53.639370	6.962193	-14.652510	n/a	G	grid
G11	60.012751	-2.822219	-9.290564	n/a	G	grid
G12	64.329088	-11.633052	-3.797677	n/a	G	grid
G13	66.577778	-18.730570	4.121521	n/a	G	grid
G14	65.965542	-28.988362	11.090042	n/a	G	grid
G15	65.277794	-38.119530	17.939979	n/a	G	grid
G16	61.258432	-44.106512	24.063629	n/a	G	grid
G17	46.126573	19.880378	-9.699761	n/a	G	grid
G18	50.666659	13.130612	-4.879472	n/a	G	grid
G19	57.156218	5.030869	1.794172	n/a	G	grid
G20	60.549303	-3.643029	8.008049	n/a	G	grid
G21	63.572788	-13.019551	13.558947	n/a	G	grid
G22	64.597370	-21.750403	21.270712	n/a	G	grid
G23	63.474032	-31.243225	26.958154	n/a	G	grid
G24	61.312755	-40.395847	32.577638	n/a	G	grid
G25	48.655635	26.387096	-2.783098	n/a	G	grid
G26	52.151896	21.171577	5.360943	n/a	G	grid
G27	54.279315	11.744968	10.368683	n/a	G	grid
G28	58.504563	2.799225	18.038710	n/a	G	grid
G29	62.150482	-8.122716	23.187300	n/a	G	grid
G30	62.522006	-17.828170	29.883048	n/a	G	grid
G31	61.241624	-25.431593	36.736497	n/a	G	grid
G32	59.227245	-36.656205	40.979545	n/a	G	grid
G33	48.595142	34.423864	7.186181	n/a	G	grid
G34	51.423464	28.049799	14.328447	n/a	G	grid
G35	54.384024	17.186853	22.156148	n/a	G	grid
G36	56.479630	8.386277	29.743756	n/a	G	grid
G37	57.522380	-0.379729	36.853546	n/a	G	grid
G38	57.579979	-9.851235	39.595828	n/a	G	grid
G39	56.393015	-20.253967	44.599268	n/a	G	grid
G40	53.012506	-30.833465	50.433280	n/a	G	grid
G41	43.091498	42.575708	16.534616	n/a	G	grid
G42	46.059941	31.162754	22.655664	n/a	G	grid
G43	49.128457	21.531693	30.800642	n/a	G	grid
G44	47.432384	14.704387	36.458252	n/a	G	grid
G45	49.601794	3.718924	44.329873	n/a	G	grid
G46	50.102860	-6.119131	48.674063	n/a	G	grid
G47	49.003726	-16.275956	51.891297	n/a	G	grid
G48	45.734977	-26.685573	55.065887	n/a	G	grid
G49	37.648028	44.892749	24.941386	n/a	G	grid
G50	40.719987	34.991716	33.015285	n/a	G	grid
G51	42.220493	26.722497	40.187370	n/a	G	grid
G52	42.815320	17.558645	46.473207	n/a	G	grid
G53	41.477448	7.803931	51.771457	n/a	G	grid
G54	40.795556	-3.537131	56.784102	n/a	G	grid
G55	39.332105	-13.737375	59.078543	n/a	G	grid
G56	38.342987	-22.950590	61.776405	n/a	G	grid
G57	31.414692	47.343681	33.361824	n/a	G	grid
G58	32.332088	39.569883	39.422365	n/a	G	grid
G59	33.049159	30.535646	45.519313	n/a	G	grid
G60	34.545211	21.915882	52.673508	n/a	G	grid
G61	33.156890	10.865544	58.290158	n/a	G	grid
G62	33.616773	0.428750	62.091123	n/a	G	grid
G63	32.660915	-9.719635	65.753923	n/a	G	grid
G64	31.610629	-19.321821	69.215268	n/a	G	grid
FP1	2.110203	45.557222	-29.871930	n/a	Fp	strip
FP2	4.094162	55.903074	-27.318108	n/a	Fp	strip
FP3	8.446193	66.641446	-21.616524	n/a	Fp	strip
FP4	14.529366	70.050629	-15.104227	n/a	Fp	strip
FP5	22.998338	70.223770	-5.958879	n/a	Fp	strip
FP6	28.703852	66.035490	2.214509	n/a	Fp	strip
FP7	31.365480	60.171650	11.798548	n/a	Fp	strip
FP8	34.363556	52.830189	18.244762	n/a	Fp	strip
ST1	10.279604	-49.445279	-5.461663	n/a	ST	strip
ST2	18.301273	-47.786238	-15.163191	n/a	ST	strip
ST3	27.375834	-45.367578	-22.241220	n/a	ST	strip
ST4	36.649643	-43.055761	-28.011974	n/a	ST	strip
ST5	46.070622	-40.969634	-29.124882	n/a	ST	strip
ST6	56.250992	-38.834358	-29.022676	n/a	ST	strip
ST7	63.691916	-38.028659	-22.889449	n/a	ST	strip
ST8	65.201151	-38.475452	-10.834250	n/a	ST	strip
IH1	-3.259649	-1.968717	51.411966	n/a	IH	strip
IH2	-1.670305	-1.058409	63.442663	n/a	IH	strip
IH3	3.199139	-0.527343	73.771344	n/a	IH	strip
IH4	12.232996	-0.918005	76.766242	n/a	IH	strip
IH5	21.501351	-3.674208	74.675544	n/a	IH	strip
IH6	31.597619	-6.399518	67.270891	n/a	IH	strip
