name	x	y	z	size	type
A1	-1.81183486985677	-74.927075689431	5.74990924659604	n/a	ECOG
A2	-7.04742996712909	-65.1863721399499	11.929949606125	n/a	ECOG
A3	-3.25095830283709	-55.8824504621877	18.5078549881109	n/a	ECOG
A4	-2.09879099138631	-44.4935964008306	30.3967088609734	n/a	ECOG
A5	-2.99004045692866	-33.3979464409335	33.0450805164824	n/a	ECOG
A7	-2.56172484593503	-17.2636500862621	52.9986527436532	n/a	ECOG
A8	-3.92505166250587	-8.96888932660972	56.3743629045934	n/a	ECOG
A9	-3.20431010143069	-3.81798016588991	61.4740555219202	n/a	ECOG
A10	-4.38331716164647	4.31538931669577	67.722544003173	n/a	ECOG
A12	-9.91022655771883	48.3119743551984	-6.44084496387099	n/a	ECOG
A13	-4.31111294215158	40.8235143341474	0.851232016150958	n/a	ECOG
A14	-10.6120236779219	40.8825971155359	21.0773961950469	n/a	ECOG
A15	-5.88138514221115	43.8907911863903	26.7382991489948	n/a	ECOG
A17	-30.0249654443472	-56.5167347466386	56.4235445342608	n/a	ECOG
A18	-37.8042436305308	54.9594525074799	-7.42771940091312	n/a	ECOG
A19	-35.3489251847235	56.6663735869747	-1.55021818987931	n/a	ECOG
A20	-38.1469418954529	48.5624713616083	11.5647232429093	n/a	ECOG
A21	-21.645704254688	53.8605417955642	22.4877756688419	n/a	ECOG
A22	-23.5968346134928	62.0550277633155	-10.3162670519303	n/a	ECOG
A23	-24.9398151525715	45.3280524413858	-10.7347383236725	n/a	ECOG
A24	-12.5945870021846	65.6692457058286	1.39527779951842	n/a	ECOG
A25	-12.8985524337564	63.6844626945137	14.4517765203166	n/a	ECOG
A26	-12.6852413548719	57.8703001726394	26.080075712652	n/a	ECOG
A27	-17.876971886782	51.838671798194	-14.6964087387059	n/a	ECOG
A28	-36.4098932893484	47.7584350393923	-11.4592006536838	n/a	ECOG
A29	-47.7035749064196	34.9610729883181	-11.7338355291385	n/a	ECOG
A30	-47.5017925672083	33.6092701931128	-12.3328907294161	n/a	ECOG
A31	-50.7435681157464	31.4524594313346	7.88693129969175	n/a	ECOG
A32	-24.6154332116146	61.6630557194652	-10.2362358631379	n/a	ECOG
A33	-34.0982770599775	53.636338570614	-11.0378470732262	n/a	ECOG
A34	-36.5587582338576	52.2616132339375	-9.75470392236974	n/a	ECOG
A35	-47.1488681050755	37.0064255848827	-7.11795754694199	n/a	ECOG
A36	-49.4863155467398	36.3247039730917	-0.557141435187819	n/a	ECOG
A37	19.2408475402218	22.7384737603616	-19.196899099798	n/a	ECOG
A38	13.6125996349642	33.0572536711725	-23.1797446167709	n/a	ECOG
A39	4.47896616146869	29.1165849045619	-26.5487133915792	n/a	ECOG
A40	-6.43327319286014	31.4812312490988	-24.5530798649628	n/a	ECOG
A41	-31.391541108509	-25.9773143307475	11.2696983452611	n/a	ECOG
A42	-14.5401231957762	26.0513650132506	-24.6792558836457	n/a	ECOG
A43	-28.4975398390085	-55.8612053122296	-16.7265585028885	n/a	ECOG
A44	-24.5851272749421	-46.2615110077314	-17.4208287584702	n/a	ECOG
A45	-30.3273609302188	-35.9565377561838	-18.2286325569921	n/a	ECOG
A46	-24.922122759467	-32.1907197222614	-18.8294600467554	n/a	ECOG
A47	-20.1334920659161	-24.5086328973706	-24.5209283425504	n/a	ECOG
A48	-24.666505253555	-13.4680038455349	-24.0041340943151	n/a	ECOG
A49	-17.007797165045	-6.37643637163127	-29.1316883471188	n/a	ECOG
A50	-19.3199498746219	-1.4698328438922	-29.2544399005455	n/a	ECOG
A51	-26.3244261146392	8.74602876583602	-39.9977376809856	n/a	ECOG
A52	-33.5906442117371	4.92244884689407	-39.7583376686045	n/a	ECOG
A53	-20.0291429308437	-2.92168136066538	-27.8297765232573	n/a	ECOG
A54	-30.0706416264476	1.70105565081682	-42.9037423869907	n/a	ECOG
A56	-34.1881090817035	1.42762081019659	-43.7610248578475	n/a	ECOG
A57	-36.2609857328786	2.70277834927551	-41.7228889682949	n/a	ECOG
A58	-56.1487433209515	0.627165880390648	-28.6138265808157	n/a	ECOG
B1	-65.7174911627033	-29.6835744019323	-8.54018120733199	n/a	ECOG
B2	-63.1573614824538	-14.9227712202392	3.36461715941449	n/a	ECOG
B3	-59.3425676333024	-1.73523907838186	-4.18749205169437	n/a	ECOG
B4	-57.7342571437759	2.81519059912859	-4.18097196053026	n/a	ECOG
B5	-50.6961889919819	11.8839658306551	7.26337732710194	n/a	ECOG
B6	-35.5046806770683	33.9228428270993	13.8147826284183	n/a	ECOG
B7	-50.8901392687087	31.9711205156057	-0.0285532589413104	n/a	ECOG
B8	-49.6131945590845	32.7204214531303	-3.40939362554767	n/a	ECOG
B9	-65.839677490644	-27.8306702748241	6.87087395185317	n/a	ECOG
B10	-62.7879658129391	-12.9726590053147	-0.127724787290364	n/a	ECOG
B11	-24.5434789932814	-19.1262708462325	-19.729834985413	n/a	ECOG
B12	-56.0701878643676	4.87374518240971	4.51605218798766	n/a	ECOG
B13	-53.0371522020174	13.1032945390841	7.90498471199629	n/a	ECOG
B14	-50.2527585612047	29.2608964555216	10.8041219270744	n/a	ECOG
B15	-48.6366652418303	37.1746288184352	-1.34968208829003	n/a	ECOG
B16	-46.0241763812584	39.628092084795	-0.989885519969827	n/a	ECOG
B17	-65.8149038148406	-30.8096613403935	9.68060529897577	n/a	ECOG
B18	-63.7321169705999	-8.56849070320393	14.3612501787659	n/a	ECOG
B19	-60.5855490921328	-5.23759932484003	13.6547228352335	n/a	ECOG
B20	-58.542769497353	-0.42115273772342	14.4733949795665	n/a	ECOG
B21	-53.5266910296959	13.6613620584443	14.0032825014885	n/a	ECOG
B22	-48.8658933319501	28.6357235562881	13.6395130907679	n/a	ECOG
B23	-39.0192976138736	38.5160147058884	7.10453325009142	n/a	ECOG
B24	-38.9959226377858	44.7117045805758	5.79087224439937	n/a	ECOG
B25	-60.3248437689455	-24.6756277417177	25.4787271602042	n/a	ECOG
B26	-62.2542610910915	-7.08179098017664	19.4391352026255	n/a	ECOG
B27	-55.3488508749328	-5.8326710062739	19.4182756468754	n/a	ECOG
B28	-8.99894505795216	-56.7994613084217	-2.46199252627565	n/a	ECOG
B29	-53.7697465269358	15.1378175981893	18.9181810571093	n/a	ECOG
B30	-42.7702601925639	28.8505596570521	16.9084802342941	n/a	ECOG
B31	-41.308708563427	29.2809904258523	17.6297927125388	n/a	ECOG
B32	-39.9150995062502	37.6687094912433	24.1755209807582	n/a	ECOG
B33	-57.9147872463969	-19.0046648931183	28.9493600870939	n/a	ECOG
B34	-62.6009443449494	-8.55270004032442	29.6990212754115	n/a	ECOG
B35	-61.0077059316955	-7.11821539314001	29.5270090653592	n/a	ECOG
B36	-59.4059521310281	2.27618352197229	25.4169019948716	n/a	ECOG
B37	-50.8969786317557	13.6281441915755	21.8326520564572	n/a	ECOG
B38	-43.2667402395466	28.9521752203871	32.7792977467479	n/a	ECOG
B39	-39.5493457666179	38.0100253169169	27.5428567220701	n/a	ECOG
B40	-39.1716077599749	42.8157581175734	24.5896785579272	n/a	ECOG
B41	-60.2837843619737	-14.9344922379359	32.8186734103516	n/a	ECOG
B42	-60.5491506077299	-11.076019718643	36.7343369554353	n/a	ECOG
B43	-54.4833991620365	-0.931037132912972	39.2749024499983	n/a	ECOG
B44	-55.8852834381513	3.98687930170372	34.4880106215509	n/a	ECOG
B45	-43.4343622758084	24.9309539846126	37.1076784953175	n/a	ECOG
B46	-40.8873976137814	31.3767413120142	32.8871554214682	n/a	ECOG
B47	-37.2902170450095	36.9791424898493	31.3258789619343	n/a	ECOG
B49	-55.9891443009345	-17.6522843680926	46.7671001280714	n/a	ECOG
B50	-51.3491954803467	-6.98175222945068	47.052280972628	n/a	ECOG
B51	-51.9031486127201	-2.12541211435646	44.8061977463281	n/a	ECOG
B52	-38.871999745721	6.42490331030407	48.1563159712209	n/a	ECOG
B53	-38.3323523796645	21.9770858111798	41.6720500805234	n/a	ECOG
B54	-36.8402762688246	24.7325499278587	43.7686960745178	n/a	ECOG
B55	-17.1001997646869	37.4295991263934	46.3825021180531	n/a	ECOG
B56	-14.7651148488858	41.2149407662001	42.6252352772143	n/a	ECOG
B57	-27.5694833985911	8.99598863861405	56.2616363627799	n/a	ECOG
B58	-49.4376115965363	-19.2380104032939	56.6585809822851	n/a	ECOG
B59	-41.176235370508	-11.8921100906178	54.3488828313431	n/a	ECOG
B60	-36.5721503097739	3.02944172362558	56.8792024241198	n/a	ECOG
B61	-31.4931617826423	7.87518185701021	58.0797965107348	n/a	ECOG
B62	-34.6369070590742	18.2719993671315	51.4445197598246	n/a	ECOG
B63	-14.7456341564255	32.1421699399116	52.126213644655	n/a	ECOG
C1	-5.76316966610467	-47.8639665258011	6.75538852888053	n/a	ECOG
C2	-13.3661180665829	-42.8325642822573	-3.54083146055248	n/a	ECOG
C3	-14.5658832358034	-35.6920441889923	-11.5555499267258	n/a	ECOG
C4	-15.8615450398234	-35.1829362626044	-13.3791108565042	n/a	ECOG
C5	-22.8664318263931	-32.0547751548306	-19.9779600994699	n/a	ECOG
C6	-32.6777190816482	-21.9095905678384	-24.3338957831364	n/a	ECOG
C7	-50.1197854957325	-25.4350782829643	-27.9613277556912	n/a	ECOG
C8	-54.6697285978586	-20.4350510123592	-31.2788739223608	n/a	ECOG
C9	-15.5169335992544	-81.7480512734228	-12.4495087456383	n/a	ECOG
C10	-17.477747387534	-73.4784007898113	-9.28937429509707	n/a	ECOG
C11	-27.265399364497	-69.2644777541193	-12.9598888129996	n/a	ECOG
C12	-33.0153648510875	-57.9362653898713	-16.4180508901609	n/a	ECOG
C13	-35.2835973547609	-60.5917370559385	-17.6126060085809	n/a	ECOG
C14	-57.5596404312441	-51.0317522663398	-18.2623172151962	n/a	ECOG
C15	-57.9965247826288	-53.1876276605081	-14.9292526442733	n/a	ECOG
C16	-60.3133862130594	-48.6180841804351	-4.4358639254991	n/a	ECOG
