name	x	y	z	size	group	type
RFP1	29.102415	49.447393	-18.331724	n/a	RFP	depth
RFP2	28.429321	49.479108	-12.596122	n/a	RFP	depth
RFP3	27.756227	49.510823	-6.860520	n/a	RFP	depth
RFP4	27.083133	49.542538	-1.124918	n/a	RFP	depth
RFP5	26.410039	49.574253	4.610683	n/a	RFP	depth
RFP6	25.736945	49.605968	10.346285	n/a	RFP	depth
RFP7	25.063851	49.637683	16.081887	n/a	RFP	depth
RFP8	24.390757	49.669398	21.817489	n/a	RFP	depth
RPM1	3.463666	31.270947	38.690312	n/a	RPM	depth
RPM2	8.674050	32.027710	39.148474	n/a	RPM	depth
RPM3	13.884433	32.784472	39.606636	n/a	RPM	depth
RPM4	19.094816	33.541234	40.064798	n/a	RPM	depth
RPM5	24.305199	34.297997	40.522960	n/a	RPM	depth
RPM6	29.515582	35.054759	40.981122	n/a	RPM	depth
RPM7	34.725965	35.811521	41.439284	n/a	RPM	depth
RPM8	39.936349	36.568284	41.897446	n/a	RPM	depth
RPM9	45.146732	37.325046	42.355608	n/a	RPM	depth
RPM10	50.357115	38.081808	42.813770	n/a	RPM	depth
RPM11	55.567498	38.838571	43.271932	n/a	RPM	depth
RPM12	60.777881	39.595333	43.730094	n/a	RPM	depth
RM1	3.260598	-20.815831	34.667674	n/a	RM	depth
RM2	8.035655	-18.699138	34.516530	n/a	RM	depth
RM3	12.810712	-16.582445	34.365387	n/a	RM	depth
RM4	17.585770	-14.465752	34.214244	n/a	RM	depth
RM5	22.360827	-12.349058	34.063101	n/a	RM	depth
RM6	27.135884	-10.232365	33.911958	n/a	RM	depth
RM7	31.910941	-8.115672	33.760815	n/a	RM	depth
RM8	36.685998	-5.998979	33.609672	n/a	RM	depth
RM9	41.461056	-3.882285	33.458529	n/a	RM	depth
RM10	46.236113	-1.765592	33.307386	n/a	RM	depth
RT1	23.591245	7.469211	-52.346961	n/a	RT	depth
RT2	28.195969	6.523810	-49.671398	n/a	RT	depth
RT3	32.800694	5.578408	-46.995836	n/a	RT	depth
RT4	37.405418	4.633007	-44.320273	n/a	RT	depth
RT5	42.010143	3.687606	-41.644711	n/a	RT	depth
RT6	46.614867	2.742204	-38.969148	n/a	RT	depth
RT7	51.219592	1.796803	-36.293585	n/a	RT	depth
RT8	55.824316	0.851402	-33.618023	n/a	RT	depth
RPC1	8.807219	-52.898408	34.495038	n/a	RPC	depth
RPC2	14.067292	-52.940196	35.125476	n/a	RPC	depth
RPC3	19.327365	-52.981984	35.755914	n/a	RPC	depth
RPC4	24.587437	-53.023772	36.386351	n/a	RPC	depth
RPC5	29.847510	-53.065560	37.016789	n/a	RPC	depth
RPC6	35.107583	-53.107347	37.647227	n/a	RPC	depth
RPC7	40.367655	-53.149135	38.277665	n/a	RPC	depth
RPC8	45.627728	-53.190923	38.908102	n/a	RPC	depth
RPP1	6.282792	-63.244739	38.449460	n/a	RPP	depth
RPP2	11.486207	-63.043476	39.505552	n/a	RPP	depth
RPP3	16.689622	-62.842214	40.561643	n/a	RPP	depth
RPP4	21.893037	-62.640951	41.617734	n/a	RPP	depth
RPP5	27.096452	-62.439688	42.673825	n/a	RPP	depth
RPP6	32.299867	-62.238426	43.729917	n/a	RPP	depth
RPP7	37.503283	-62.037163	44.786008	n/a	RPP	depth
RPP8	42.706698	-61.835900	45.842099	n/a	RPP	depth
RPP9	47.910113	-61.634638	46.898190	n/a	RPP	depth
RPP10	53.113528	-61.433375	47.954281	n/a	RPP	depth
RAN1	1.807127	-0.408465	5.430917	n/a	RAN	depth
RAN2	2.786963	0.261934	8.029025	n/a	RAN	depth
RAN3	3.766798	0.932333	10.627133	n/a	RAN	depth
RAN4	4.746633	1.602732	13.225241	n/a	RAN	depth
RCM1	8.941031	-24.368419	1.831204	n/a	RCM	depth
RCM2	10.056600	-23.191770	4.106478	n/a	RCM	depth
RCM3	11.172168	-22.015121	6.381751	n/a	RCM	depth
RCM4	12.287736	-20.838472	8.657025	n/a	RCM	depth
LFP1	-18.546295	51.280705	-17.006838	n/a	LFP	depth
LFP2	-18.199237	50.844621	-11.252286	n/a	LFP	depth
LFP3	-17.852179	50.408538	-5.497734	n/a	LFP	depth
LFP4	-17.505121	49.972454	0.256818	n/a	LFP	depth
LFP5	-17.158063	49.536371	6.011370	n/a	LFP	depth
LFP6	-16.811005	49.100287	11.765922	n/a	LFP	depth
LFP7	-16.463947	48.664204	17.520474	n/a	LFP	depth
LFP8	-16.116888	48.228120	23.275026	n/a	LFP	depth
LPM1	-2.308570	-7.502153	39.447666	n/a	LPM	depth
LPM2	-6.796763	-4.929099	40.158067	n/a	LPM	depth
LPM3	-11.284955	-2.356046	40.868467	n/a	LPM	depth
LPM4	-15.773148	0.217008	41.578868	n/a	LPM	depth
LPM5	-20.261341	2.790062	42.289268	n/a	LPM	depth
LPM6	-24.749534	5.363115	42.999669	n/a	LPM	depth
LPM7	-29.237726	7.936169	43.710070	n/a	LPM	depth
LPM8	-33.725919	10.509223	44.420470	n/a	LPM	depth
LPM9	-38.214112	13.082276	45.130871	n/a	LPM	depth
LPM10	-42.702305	15.655330	45.841271	n/a	LPM	depth
LPM11	-47.190498	18.228384	46.551672	n/a	LPM	depth
LPM12	-51.678690	20.801437	47.262073	n/a	LPM	depth
LM1	-7.004677	-21.249699	40.009965	n/a	LM	depth
LM2	-11.579090	-18.921636	41.081839	n/a	LM	depth
LM3	-16.153502	-16.593574	42.153712	n/a	LM	depth
LM4	-20.727914	-14.265511	43.225586	n/a	LM	depth
LM5	-25.302327	-11.937448	44.297459	n/a	LM	depth
LM6	-29.876739	-9.609385	45.369333	n/a	LM	depth
LM7	-34.451152	-7.281322	46.441206	n/a	LM	depth
LM8	-39.025564	-4.953259	47.513079	n/a	LM	depth
LT1	-36.601579	16.506574	-42.997608	n/a	LT	depth
LT2	-39.546419	13.732085	-39.517125	n/a	LT	depth
LT3	-42.491259	10.957596	-36.036643	n/a	LT	depth
LT4	-45.436099	8.183107	-32.556161	n/a	LT	depth
LT5	-48.380939	5.408617	-29.075679	n/a	LT	depth
LT6	-51.325779	2.634128	-25.595196	n/a	LT	depth
LT7	-54.270620	-0.140361	-22.114714	n/a	LT	depth
LT8	-57.215460	-2.914850	-18.634232	n/a	LT	depth
LPC1	-6.686086	-55.434909	39.482800	n/a	LPC	depth
LPC2	-11.507400	-56.183740	41.605818	n/a	LPC	depth
LPC3	-16.328713	-56.932571	43.728836	n/a	LPC	depth
LPC4	-21.150027	-57.681402	45.851854	n/a	LPC	depth
LPC5	-25.971341	-58.430233	47.974871	n/a	LPC	depth
LPC6	-30.792654	-59.179064	50.097889	n/a	LPC	depth
LPC7	-35.613968	-59.927895	52.220907	n/a	LPC	depth
LPC8	-40.435281	-60.676726	54.343925	n/a	LPC	depth
LPP1	-2.864386	-66.534046	42.771572	n/a	LPP	depth
LPP2	-7.838019	-67.475105	44.303472	n/a	LPP	depth
LPP3	-12.811653	-68.416163	45.835371	n/a	LPP	depth
LPP4	-17.785286	-69.357221	47.367271	n/a	LPP	depth
LPP5	-22.758919	-70.298280	48.899170	n/a	LPP	depth
LPP6	-27.732553	-71.239338	50.431070	n/a	LPP	depth
LPP7	-32.706186	-72.180396	51.962969	n/a	LPP	depth
LPP8	-37.679819	-73.121455	53.494869	n/a	LPP	depth
LPP9	-42.653453	-74.062513	55.026768	n/a	LPP	depth
LPP10	-47.627086	-75.003571	56.558668	n/a	LPP	depth
