name	x	y	z	size	group	type
LAN1	-3.459971	-18.401590	7.806338	n/a	LAN	depth
LAN2	-4.491445	-16.325457	9.011849	n/a	LAN	depth
LAN3	-5.522919	-14.249325	10.217359	n/a	LAN	depth
LAN4	-6.554393	-12.173192	11.422869	n/a	LAN	depth
LCM1	-3.114800	-28.729784	-2.776232	n/a	LCM	depth
LCM2	-4.571193	-27.048538	-1.331144	n/a	LCM	depth
LCM3	-6.027586	-25.367292	0.113944	n/a	LCM	depth
LCM4	-7.483979	-23.686046	1.559032	n/a	LCM	depth
LI1	-33.148094	-0.694370	-12.731221	n/a	LI	depth
LI2	-31.945400	2.480494	-8.404097	n/a	LI	depth
LI3	-30.742705	5.655357	-4.076973	n/a	LI	depth
LI4	-29.540011	8.830221	0.250151	n/a	LI	depth
LI5	-28.337317	12.005085	4.577276	n/a	LI	depth
LI6	-27.134623	15.179948	8.904400	n/a	LI	depth
LI7	-25.931929	18.354812	13.231524	n/a	LI	depth
LI8	-24.729235	21.529675	17.558648	n/a	LI	depth
LSPL1	-28.522027	-36.443128	41.226191	n/a	LSPL	depth
LSPL2	-31.924379	-36.149032	45.442027	n/a	LSPL	depth
LSPL3	-35.326731	-35.854936	49.657864	n/a	LSPL	depth
LSPL4	-38.729083	-35.560840	53.873700	n/a	LSPL	depth
LSPL5	-42.131435	-35.266745	58.089537	n/a	LSPL	depth
LSPL6	-45.533787	-34.972649	62.305373	n/a	LSPL	depth
LSPL7	-48.936139	-34.678553	66.521209	n/a	LSPL	depth
LSPL8	-52.338491	-34.384457	70.737046	n/a	LSPL	depth
LAPL1	-38.368502	-29.746168	34.979273	n/a	LAPL	depth
LAPL2	-42.737755	-27.105657	34.573944	n/a	LAPL	depth
LAPL3	-47.107009	-24.465145	34.168615	n/a	LAPL	depth
LAPL4	-51.476262	-21.824633	33.763286	n/a	LAPL	depth
LAPL5	-55.845516	-19.184122	33.357957	n/a	LAPL	depth
LAPL6	-60.214769	-16.543610	32.952628	n/a	LAPL	depth
LAPL7	-64.584023	-13.903099	32.547299	n/a	LAPL	depth
LAPL8	-68.953276	-11.262587	32.141970	n/a	LAPL	depth
LPPL1	-32.580846	-50.888309	18.616658	n/a	LPPL	depth
LPPL2	-36.769913	-52.162218	21.252894	n/a	LPPL	depth
LPPL3	-40.958980	-53.436128	23.889129	n/a	LPPL	depth
LPPL4	-45.148047	-54.710037	26.525365	n/a	LPPL	depth
LPPL5	-49.337114	-55.983946	29.161601	n/a	LPPL	depth
LPPL6	-53.526181	-57.257856	31.797836	n/a	LPPL	depth
LPPL7	-57.715248	-58.531765	34.434072	n/a	LPPL	depth
LPPL8	-61.904315	-59.805675	37.070307	n/a	LPPL	depth
LIPL1	-35.923925	-38.576741	22.804468	n/a	LIPL	depth
LIPL2	-40.921206	-38.553740	23.591390	n/a	LIPL	depth
LIPL3	-45.918486	-38.530740	24.378313	n/a	LIPL	depth
LIPL4	-50.915767	-38.507739	25.165236	n/a	LIPL	depth
LIPL5	-55.913048	-38.484738	25.952159	n/a	LIPL	depth
LIPL6	-60.910329	-38.461738	26.739081	n/a	LIPL	depth
LIPL7	-65.907610	-38.438737	27.526004	n/a	LIPL	depth
LIPL8	-70.904890	-38.415737	28.312927	n/a	LIPL	depth
LSPT1	-35.962528	-34.861084	-3.126382	n/a	LSPT	depth
LSPT2	-40.670121	-34.574794	-1.097517	n/a	LSPT	depth
LSPT3	-45.377715	-34.288504	0.931349	n/a	LSPT	depth
LSPT4	-50.085309	-34.002214	2.960214	n/a	LSPT	depth
LSPT5	-54.792903	-33.715924	4.989080	n/a	LSPT	depth
LSPT6	-59.500496	-33.429634	7.017946	n/a	LSPT	depth
LSPT7	-64.208090	-33.143344	9.046811	n/a	LSPT	depth
LSPT8	-68.915684	-32.857054	11.075677	n/a	LSPT	depth
LIPT1	-38.876205	-48.978079	-13.919827	n/a	LIPT	depth
LIPT2	-43.842498	-48.460021	-12.960188	n/a	LIPT	depth
LIPT3	-48.808791	-47.941962	-12.000549	n/a	LIPT	depth
LIPT4	-53.775084	-47.423904	-11.040910	n/a	LIPT	depth
LIPT5	-58.741378	-46.905845	-10.081271	n/a	LIPT	depth
LIPT6	-63.707671	-46.387786	-9.121632	n/a	LIPT	depth
LIPT7	-68.673964	-45.869728	-8.161993	n/a	LIPT	depth
LIPT8	-73.640257	-45.351669	-7.202354	n/a	LIPT	depth
RI1	41.623175	-7.771464	-13.398673	n/a	RI	depth
RI2	40.246322	-4.512909	-9.180060	n/a	RI	depth
RI3	38.869469	-1.254354	-4.961447	n/a	RI	depth
RI4	37.492616	2.004201	-0.742834	n/a	RI	depth
RI5	36.115763	5.262755	3.475779	n/a	RI	depth
RI6	34.738910	8.521310	7.694392	n/a	RI	depth
RI7	33.362057	11.779865	11.913005	n/a	RI	depth
RI8	31.985204	15.038419	16.131618	n/a	RI	depth
RP1	34.212568	-38.764909	28.865282	n/a	RP	depth
RP2	38.144225	-38.090123	32.493542	n/a	RP	depth
RP3	42.075882	-37.415336	36.121802	n/a	RP	depth
RP4	46.007539	-36.740550	39.750062	n/a	RP	depth
RP5	49.939196	-36.065764	43.378322	n/a	RP	depth
RP6	53.870853	-35.390978	47.006582	n/a	RP	depth
RP7	57.802510	-34.716191	50.634842	n/a	RP	depth
RP8	61.734167	-34.041405	54.263102	n/a	RP	depth
RPT1	37.598542	-45.187494	-5.361464	n/a	RPT	depth
RPT2	42.621153	-44.768641	-5.210270	n/a	RPT	depth
RPT3	47.643764	-44.349787	-5.059076	n/a	RPT	depth
RPT4	52.666375	-43.930934	-4.907882	n/a	RPT	depth
RPT5	57.688986	-43.512080	-4.756688	n/a	RPT	depth
RPT6	62.711597	-43.093227	-4.605494	n/a	RPT	depth
RPT7	67.734207	-42.674374	-4.454300	n/a	RPT	depth
RPT8	72.756818	-42.255520	-4.303107	n/a	RPT	depth
