name	x	y	z	size	group	type
G1	-64.055274	-55.657935	20.498107	n/a	G	grid
G2	-69.279001	-43.753433	19.569602	n/a	G	grid
G3	-69.802672	-33.998996	17.842532	n/a	G	grid
G4	-69.052712	-23.814078	14.184438	n/a	G	grid
G5	-67.560784	-14.277811	10.124404	n/a	G	grid
G6	-63.046336	-6.260774	4.987738	n/a	G	grid
G7	-60.561581	3.897626	3.238286	n/a	G	grid
G8	-54.631384	12.701930	-1.005088	n/a	G	grid
G9	-60.511643	-53.459984	31.024311	n/a	G	grid
G10	-62.480691	-42.723729	29.296519	n/a	G	grid
G11	-64.588001	-32.976826	28.228196	n/a	G	grid
G12	-65.553159	-23.414166	24.619221	n/a	G	grid
G13	-65.176692	-12.265181	20.875846	n/a	G	grid
G14	-61.666134	-3.074549	17.620364	n/a	G	grid
G15	-60.266128	7.188536	13.341089	n/a	G	grid
G16	-53.713400	17.382219	7.621433	n/a	G	grid
G17	-59.126915	-50.437496	41.716676	n/a	G	grid
G18	-62.445419	-39.558817	40.528544	n/a	G	grid
G19	-63.304964	-30.229489	38.667870	n/a	G	grid
G20	-61.829705	-19.733342	36.206394	n/a	G	grid
G21	-60.363963	-8.852778	33.052580	n/a	G	grid
G22	-57.887613	0.950523	28.457717	n/a	G	grid
G23	-55.503725	10.264574	25.990203	n/a	G	grid
G24	-51.962490	19.503876	20.917057	n/a	G	grid
G25	-56.566027	-48.027842	53.216063	n/a	G	grid
G26	-56.419232	-37.360058	51.854957	n/a	G	grid
G27	-56.227115	-27.530209	48.990874	n/a	G	grid
G28	-57.122010	-17.513807	44.567099	n/a	G	grid
G29	-54.656903	-7.643102	41.472363	n/a	G	grid
G30	-53.429711	3.325338	37.770743	n/a	G	grid
G31	-51.680416	11.832132	35.752203	n/a	G	grid
G32	-47.337397	21.290923	31.223178	n/a	G	grid
G33	-46.349260	-46.225992	58.796994	n/a	G	grid
G34	-48.393097	-35.779741	59.824263	n/a	G	grid
G35	-49.224519	-25.063992	57.496079	n/a	G	grid
G36	-49.705477	-14.728950	54.873709	n/a	G	grid
G37	-47.748745	-5.754584	51.387344	n/a	G	grid
G38	-46.375177	4.466412	48.673177	n/a	G	grid
G39	-44.955522	15.017191	45.739186	n/a	G	grid
G40	-42.395978	25.465597	41.234673	n/a	G	grid
G41	-38.500684	-46.210416	64.735200	n/a	G	grid
G42	-41.072036	-34.535506	65.517955	n/a	G	grid
G43	-40.242843	-24.905186	64.774155	n/a	G	grid
G44	-41.142264	-14.725047	62.290640	n/a	G	grid
G45	-38.543422	-3.701252	60.476696	n/a	G	grid
G46	-39.392230	6.644934	55.833098	n/a	G	grid
G47	-36.837212	17.257077	53.268846	n/a	G	grid
G48	-35.482982	25.810302	49.088503	n/a	G	grid
G49	-30.334023	-43.722615	71.074907	n/a	G	grid
G50	-30.311132	-34.760471	72.375660	n/a	G	grid
G51	-29.919543	-23.160054	71.917830	n/a	G	grid
G52	-30.889227	-13.433657	70.249116	n/a	G	grid
G53	-30.363146	-3.959293	67.587567	n/a	G	grid
G54	-30.298731	7.751004	64.016811	n/a	G	grid
G55	-27.763361	18.075451	60.107275	n/a	G	grid
G56	-25.320167	27.740331	56.637385	n/a	G	grid
G57	-20.113493	-43.252220	73.432423	n/a	G	grid
G58	-19.934955	-32.931161	76.389122	n/a	G	grid
G59	-21.981055	-22.403042	78.386521	n/a	G	grid
G60	-21.791201	-12.491324	76.492568	n/a	G	grid
G61	-21.395086	-1.054644	74.094478	n/a	G	grid
G62	-20.133341	8.219088	70.474672	n/a	G	grid
G63	-18.711423	18.688000	66.570551	n/a	G	grid
G64	-17.513152	27.262385	60.855154	n/a	G	grid
IH1	2.421216	-35.031330	40.040342	n/a	IH	grid
IH2	4.299670	-24.499506	40.059047	n/a	IH	grid
IH3	5.710272	-13.621253	41.005578	n/a	IH	grid
IH4	6.219262	-2.737890	40.494453	n/a	IH	grid
IH5	7.291079	6.881024	38.712872	n/a	IH	grid
IH6	6.856327	17.702937	35.431104	n/a	IH	grid
IH7	6.009944	26.955896	31.839115	n/a	IH	grid
IH8	5.783102	37.544561	26.469391	n/a	IH	grid
IH9	2.106351	-33.050926	51.477793	n/a	IH	grid
IH10	3.986499	-21.828971	52.157407	n/a	IH	grid
IH11	4.434941	-11.950290	52.308803	n/a	IH	grid
IH12	4.635799	-0.806925	51.865166	n/a	IH	grid
IH13	5.099982	9.017187	50.305741	n/a	IH	grid
IH14	4.858751	19.748044	47.402989	n/a	IH	grid
IH15	4.115865	29.709311	43.001636	n/a	IH	grid
IH16	3.765073	39.411037	38.223116	n/a	IH	grid
IH17	1.009229	-30.564725	63.395240	n/a	IH	grid
IH18	2.898520	-19.388812	62.940746	n/a	IH	grid
IH19	3.771313	-8.771299	64.106061	n/a	IH	grid
IH20	3.113253	1.568745	63.031517	n/a	IH	grid
IH21	3.037571	11.196600	60.323570	n/a	IH	grid
IH22	0.785250	21.877061	58.019015	n/a	IH	grid
IH23	0.859365	31.719711	54.327575	n/a	IH	grid
IH24	0.920636	41.338586	49.407353	n/a	IH	grid
T1	-43.877261	23.510100	-27.656536	n/a	T	grid
T2	-49.014169	16.149947	-20.473536	n/a	T	grid
T3	-55.169704	8.183933	-15.896655	n/a	T	grid
T4	-60.071602	0.235196	-10.449062	n/a	T	grid
T5	-64.126940	-7.602639	-4.256418	n/a	T	grid
T6	-68.040162	-17.654155	1.133441	n/a	T	grid
T7	-68.995764	-25.721224	5.471796	n/a	T	grid
T8	-70.283947	-35.037046	10.656709	n/a	T	grid
T9	-44.966459	17.372579	-37.482872	n/a	T	grid
T10	-52.303615	11.425805	-32.602676	n/a	T	grid
T11	-57.933778	3.635100	-26.490465	n/a	T	grid
T12	-63.542028	-3.949778	-20.003099	n/a	T	grid
T13	-67.011025	-12.646889	-15.027179	n/a	T	grid
T14	-69.298572	-20.952853	-9.901344	n/a	T	grid
T15	-69.609302	-31.484360	-5.032508	n/a	T	grid
T16	-68.153949	-39.168124	-0.943166	n/a	T	grid
P1	-0.173238	-96.356809	10.190939	n/a	P	strip
P2	-5.349330	-97.973326	19.388621	n/a	P	strip
P3	-15.185401	-95.121072	27.245092	n/a	P	strip
P4	-24.517910	-92.001174	31.547059	n/a	P	strip
P5	-33.903604	-85.990152	36.629545	n/a	P	strip
P6	-43.640882	-79.722375	39.032962	n/a	P	strip
P7	-50.477070	-71.081276	39.623876	n/a	P	strip
P8	-56.131933	-62.230121	41.061856	n/a	P	strip
A1	-2.862065	52.179539	-28.910601	n/a	A	strip
A2	-5.279803	62.640212	-23.148651	n/a	A	strip
A3	-12.227223	68.141569	-16.489346	n/a	A	strip
A4	-18.991853	68.918519	-6.756547	n/a	A	strip
A5	-26.542145	66.663992	0.585708	n/a	A	strip
A6	-32.102203	60.301538	7.804457	n/a	A	strip
A7	-36.921896	53.008349	13.518564	n/a	A	strip
A8	-40.319074	43.584231	17.940052	n/a	A	strip
A9	-43.570391	35.252877	22.145491	n/a	A	strip
A10	-48.701432	27.214314	26.448023	n/a	A	strip
