name	x	y	z	size	group	type
G1	48.975688	15.568157	-29.650556	n/a	G	grid
G2	55.208845	8.480216	-23.751509	n/a	G	grid
G3	58.947351	0.349055	-17.491035	n/a	G	grid
G4	62.508920	-7.597626	-10.357370	n/a	G	grid
G5	65.661475	-15.594119	-3.638362	n/a	G	grid
G6	65.648120	-24.692230	2.583897	n/a	G	grid
G7	63.625886	-35.949286	8.889831	n/a	G	grid
G8	62.451569	-45.007967	15.174639	n/a	G	grid
G9	46.305017	21.395093	-20.288509	n/a	G	grid
G10	52.188510	13.369551	-13.279942	n/a	G	grid
G11	56.527985	6.414480	-6.830948	n/a	G	grid
G12	60.067528	-1.595157	-0.132789	n/a	G	grid
G13	62.420150	-10.646216	6.835385	n/a	G	grid
G14	62.380837	-20.825180	13.265110	n/a	G	grid
G15	62.151275	-30.161979	18.648229	n/a	G	grid
G16	61.011007	-39.394149	23.168718	n/a	G	grid
G17	46.475532	25.597343	1.342097	n/a	G	grid
G18	51.589622	16.554966	5.449003	n/a	G	grid
G19	55.853250	6.949517	11.958636	n/a	G	grid
G20	57.723467	-1.940338	15.783414	n/a	G	grid
G21	61.499188	-11.821596	21.477375	n/a	G	grid
G22	62.699466	-21.857777	24.663297	n/a	G	grid
G23	60.747224	-32.984814	28.696097	n/a	G	grid
G24	60.250885	-43.048213	31.989590	n/a	G	grid
G25	47.113072	30.788224	11.535481	n/a	G	grid
G26	51.223502	20.764408	17.236400	n/a	G	grid
G27	54.249094	10.650028	22.122381	n/a	G	grid
G28	56.233902	0.570997	27.064437	n/a	G	grid
G29	58.596865	-8.030646	31.702232	n/a	G	grid
G30	58.812377	-18.600491	35.498072	n/a	G	grid
G31	58.734647	-28.670673	41.011736	n/a	G	grid
G32	57.303433	-39.884043	43.234227	n/a	G	grid
G33	44.633706	34.603522	23.076661	n/a	G	grid
G34	46.742297	24.888369	29.118349	n/a	G	grid
G35	50.844605	14.568087	32.802157	n/a	G	grid
G36	53.448122	4.108250	37.779418	n/a	G	grid
G37	53.756892	-5.523215	42.938101	n/a	G	grid
G38	54.482014	-16.382390	46.557559	n/a	G	grid
G39	53.442368	-25.511432	50.386100	n/a	G	grid
G40	51.974281	-36.618995	51.910405	n/a	G	grid
G41	37.754353	36.386064	31.231145	n/a	G	grid
G42	41.737883	26.586591	37.345814	n/a	G	grid
G43	44.367358	17.207607	42.115608	n/a	G	grid
G44	47.922896	7.276188	46.037099	n/a	G	grid
G45	48.933001	-2.578625	52.341746	n/a	G	grid
G46	49.476860	-12.044109	55.907392	n/a	G	grid
G47	46.917381	-22.710819	58.542661	n/a	G	grid
G48	45.116955	-34.773496	60.500395	n/a	G	grid
G49	29.720076	37.112596	38.758836	n/a	G	grid
G50	33.944647	28.180139	45.142623	n/a	G	grid
G51	35.983160	18.628906	50.878549	n/a	G	grid
G52	37.977620	8.951760	55.743463	n/a	G	grid
G53	39.935166	-1.156270	60.243859	n/a	G	grid
G54	39.714203	-12.317115	63.280966	n/a	G	grid
G55	40.212002	-22.736657	64.786997	n/a	G	grid
G56	39.842285	-33.859967	64.684132	n/a	G	grid
