name	x	y	z	size	group	type
DP4	42.486009	-34.766075	42.366498	n/a	DP	depth
DP5	47.738499	-34.179816	44.465091	n/a	DP	depth
DP6	52.990990	-33.593558	46.563684	n/a	DP	depth
DM1	15.871634	-27.894035	51.996874	n/a	DM	depth
DM2	21.217980	-26.919951	53.598501	n/a	DM	depth
DM3	26.564326	-25.945867	55.200128	n/a	DM	depth
DM4	31.910672	-24.971783	56.801755	n/a	DM	depth
DM5	37.257018	-23.997699	58.403382	n/a	DM	depth
DM6	42.603364	-23.023614	60.005009	n/a	DM	depth
DL1	33.077089	-32.527216	26.661171	n/a	DL	depth
DL2	38.152166	-31.067710	28.662743	n/a	DL	depth
DL3	43.227243	-29.608204	30.664315	n/a	DL	depth
DL4	48.302320	-28.148698	32.665887	n/a	DL	depth
DL5	53.377397	-26.689192	34.667458	n/a	DL	depth
DL6	58.011028	-25.342054	37.019342	n/a	DL	depth
