name	x	y	z	size	group	type
G1	-48.356606	-6.642647	58.894531	n/a	G	grid
G2	-46.296449	-16.885142	61.942999	n/a	G	grid
G3	-44.578984	-29.910449	67.849713	n/a	G	grid
G4	-40.232613	-42.937951	67.549401	n/a	G	grid
G5	-35.794534	-56.601772	67.506373	n/a	G	grid
G6	-30.804404	-65.977524	62.916697	n/a	G	grid
G7	-26.439460	-73.404792	58.347507	n/a	G	grid
G8	-22.714404	-79.272099	54.161102	n/a	G	grid
G9	-55.166566	-6.168284	51.776628	n/a	G	grid
G10	-54.556539	-18.124330	56.121027	n/a	G	grid
G11	-52.730626	-33.411055	60.111973	n/a	G	grid
G12	-48.281634	-49.580445	60.641775	n/a	G	grid
G13	-42.274155	-63.366976	57.856034	n/a	G	grid
G14	-36.261194	-74.004713	53.699612	n/a	G	grid
G15	-30.888939	-81.578159	49.162031	n/a	G	grid
G16	-26.376863	-86.082782	44.573239	n/a	G	grid
G17	-61.968821	-6.063104	41.168348	n/a	G	grid
G18	-62.845097	-19.387765	44.617017	n/a	G	grid
G19	-61.473417	-36.609390	46.993497	n/a	G	grid
G20	-56.718247	-54.686787	46.741504	n/a	G	grid
G21	-49.574836	-69.389047	43.825408	n/a	G	grid
G22	-42.424324	-80.402109	40.153609	n/a	G	grid
G23	-35.950556	-87.277672	36.202839	n/a	G	grid
G24	-30.670821	-92.878220	32.986873	n/a	G	grid
G25	-66.920432	-6.499652	27.613137	n/a	G	grid
G26	-68.970431	-20.302456	28.769798	n/a	G	grid
G27	-66.478791	-37.097574	28.417490	n/a	G	grid
G28	-62.121985	-55.046845	27.444337	n/a	G	grid
G29	-55.801454	-71.441360	25.727085	n/a	G	grid
G30	-48.000911	-82.350074	23.309918	n/a	G	grid
G31	-41.269997	-91.325402	21.207146	n/a	G	grid
G32	-35.184902	-95.944802	19.189248	n/a	G	grid
G33	-69.258716	-7.314500	13.745886	n/a	G	grid
G34	-71.484294	-20.617758	12.351831	n/a	G	grid
G35	-69.876643	-36.798562	10.726568	n/a	G	grid
G36	-67.586271	-55.663306	8.846332	n/a	G	grid
G37	-60.331052	-70.371595	7.449988	n/a	G	grid
G38	-52.417744	-80.993046	6.472171	n/a	G	grid
G39	-45.640320	-90.171975	5.618433	n/a	G	grid
G40	-39.578550	-97.082486	4.970418	n/a	G	grid
G41	-70.679668	-8.049765	1.421350	n/a	G	grid
G42	-75.145881	-21.064174	-2.666229	n/a	G	grid
G43	-72.606825	-36.329298	-5.067383	n/a	G	grid
G44	-69.070921	-52.684631	-7.378064	n/a	G	grid
G45	-63.036945	-67.199648	-8.542831	n/a	G	grid
G46	-54.832578	-76.022773	-7.872034	n/a	G	grid
G47	-48.514904	-85.112949	-7.842703	n/a	G	grid
G48	-42.732349	-92.363371	-7.618394	n/a	G	grid
F49	-26.696017	68.444134	7.948175	n/a	F	grid
F50	-32.551791	62.717975	12.427017	n/a	F	grid
F51	-39.287894	56.758902	17.232681	n/a	F	grid
F52	-44.635989	47.174746	22.025978	n/a	F	grid
F53	-50.035565	37.325243	26.880428	n/a	F	grid
F54	-55.490825	27.275924	31.827948	n/a	F	grid
F55	-56.560674	14.820899	35.115696	n/a	F	grid
F56	-59.698558	4.536120	39.185949	n/a	F	grid
F57	-29.491294	67.081252	-1.640850	n/a	F	grid
F58	-37.616830	64.599507	1.172729	n/a	F	grid
F59	-44.890678	57.901262	5.041111	n/a	F	grid
F60	-50.386175	47.586033	9.452177	n/a	F	grid
F61	-55.106842	36.486789	13.872881	n/a	F	grid
F62	-59.712361	25.602845	18.181645	n/a	F	grid
F63	-62.276679	14.071459	22.008505	n/a	F	grid
F64	-64.307368	3.325252	25.307461	n/a	F	grid
LT1	-37.513789	27.379502	-30.519212	n/a	LT	strip
LT2	-44.574808	26.880424	-27.963035	n/a	LT	strip
LT3	-50.626502	24.610813	-23.464268	n/a	LT	strip
LT4	-55.269898	20.918633	-17.568033	n/a	LT	strip
LT5	-57.423662	15.817041	-10.586498	n/a	LT	strip
LT6	-58.898668	10.795897	-3.891374	n/a	LT	strip
LT7	-61.154242	6.448816	2.172553	n/a	LT	strip
LT8	-62.497952	2.093966	7.996870	n/a	LT	strip
ST1	-25.231331	18.034239	-42.026429	n/a	ST	strip
ST2	-37.314591	20.755674	-46.554376	n/a	ST	strip
ST3	-47.588699	18.640658	-43.193381	n/a	ST	strip
ST4	-56.784167	13.751419	-35.153735	n/a	ST	strip
ST5	-64.588817	7.816215	-25.445141	n/a	ST	strip
ST6	-68.598422	0.957439	-14.325265	n/a	ST	strip
ST7	-69.645850	-5.887759	-3.103485	n/a	ST	strip
ST8	-71.217300	-11.752600	6.399120	n/a	ST	strip
ST9	-70.710465	-16.950766	14.891423	n/a	ST	strip
ST10	-69.821948	-21.292695	22.045953	n/a	ST	strip
ITO1	-75.121185	-17.888784	-13.461152	n/a	ITO	strip
ITO2	-75.614231	-30.329421	-16.266205	n/a	ITO	strip
ITO3	-70.850414	-42.556601	-16.179576	n/a	ITO	strip
ITO4	-66.798817	-55.915476	-16.709693	n/a	ITO	strip
ITO5	-60.587848	-67.148711	-15.636238	n/a	ITO	strip
ITO6	-53.508144	-75.277029	-13.458697	n/a	ITO	strip
ITO7	-47.730365	-84.104723	-12.129205	n/a	ITO	strip
ITO8	-42.348664	-92.338483	-10.893142	n/a	ITO	strip
SO1	3.447889	-61.333477	3.855348	n/a	SO	strip
SO2	2.966396	-75.298367	7.720359	n/a	SO	strip
SO3	1.688516	-93.243462	13.162105	n/a	SO	strip
SO4	-3.825476	-104.388792	19.944483	n/a	SO	strip
SO5	-11.974971	-104.010654	25.723744	n/a	SO	strip
SO6	-19.126799	-101.600568	30.271969	n/a	SO	strip
SO7	-25.123552	-96.084497	33.205128	n/a	SO	strip
SO8	-29.784658	-91.237199	35.343966	n/a	SO	strip
MOG1	-27.800053	-37.830269	-0.686866	n/a	MOG	depth
MOG2	-31.075692	-42.119384	-1.652251	n/a	MOG	depth
MOG3	-34.351332	-46.408499	-2.617636	n/a	MOG	depth
MOG4	-37.626972	-50.697613	-3.583021	n/a	MOG	depth
MOG5	-40.902612	-54.986728	-4.548405	n/a	MOG	depth
MOG6	-44.178252	-59.275843	-5.513790	n/a	MOG	depth
IO1	3.201687	-70.617333	0.297689	n/a	IO	strip
IO2	-0.029299	-80.087103	-1.872955	n/a	IO	strip
IO3	-2.470689	-97.787773	-5.946050	n/a	IO	strip
IO4	-9.302188	-108.629237	-8.417374	n/a	IO	strip
IO5	-18.489004	-109.088907	-8.483137	n/a	IO	strip
IO6	-27.091409	-105.941172	-7.719182	n/a	IO	strip
IO7	-34.404820	-100.844652	-6.511267	n/a	IO	strip
IO8	-40.320717	-95.238661	-5.191939	n/a	IO	strip
