name	x	y	z	size	group	type
G1	62.177122	-8.539846	-22.473149	n/a	G	grid
G2	64.311159	-19.010230	-21.624453	n/a	G	grid
G3	63.841174	-30.023970	-19.193788	n/a	G	grid
G4	61.813414	-40.769483	-15.925302	n/a	G	grid
G5	59.729770	-51.375714	-12.662313	n/a	G	grid
G6	56.518439	-60.877551	-8.925346	n/a	G	grid
G7	53.140735	-69.541234	-5.210926	n/a	G	grid
G8	49.253911	-76.692546	-1.407600	n/a	G	grid
G9	64.436247	-4.923697	-14.304110	n/a	G	grid
G10	66.457087	-15.793146	-12.831020	n/a	G	grid
G11	66.381532	-27.521555	-10.303928	n/a	G	grid
G12	64.812884	-39.319579	-7.133844	n/a	G	grid
G13	62.522369	-50.839478	-3.714892	n/a	G	grid
G14	58.830682	-61.069490	0.048756	n/a	G	grid
G15	53.298671	-68.553611	4.054755	n/a	G	grid
G16	49.380826	-76.341487	7.460302	n/a	G	grid
G17	64.538668	-1.171567	-4.293433	n/a	G	grid
G18	66.803904	-12.105320	-2.278602	n/a	G	grid
G19	68.536293	-24.457308	0.192942	n/a	G	grid
G20	67.520743	-37.272258	3.481943	n/a	G	grid
G21	63.549948	-48.876966	7.254290	n/a	G	grid
G22	59.449047	-59.602869	10.856397	n/a	G	grid
G23	54.359081	-68.373949	14.264879	n/a	G	grid
G24	49.152523	-75.433921	17.316557	n/a	G	grid
G25	63.743090	2.646791	6.482746	n/a	G	grid
G26	67.070312	-8.109267	9.115523	n/a	G	grid
G27	69.097148	-20.704774	12.328095	n/a	G	grid
G28	68.378736	-34.123233	15.955246	n/a	G	grid
G29	64.362580	-46.495621	19.540298	n/a	G	grid
G30	59.538497	-57.512890	22.823203	n/a	G	grid
G31	54.577921	-67.158383	25.752669	n/a	G	grid
G32	48.386924	-73.761639	27.963960	n/a	G	grid
G33	64.426371	7.101303	17.742897	n/a	G	grid
G34	66.667030	-3.876474	21.363884	n/a	G	grid
G35	68.345928	-16.515360	25.413938	n/a	G	grid
G36	67.689598	-30.195959	29.464320	n/a	G	grid
G37	65.395509	-43.896316	33.299324	n/a	G	grid
G38	58.929510	-54.711661	35.695805	n/a	G	grid
G39	53.200414	-64.218966	37.794928	n/a	G	grid
G40	46.970302	-71.210067	39.062450	n/a	G	grid
G41	61.576195	10.578055	29.233870	n/a	G	grid
G42	61.969698	-0.264693	33.114966	n/a	G	grid
G43	64.919104	-12.123182	38.280627	n/a	G	grid
G44	66.070662	-25.846205	43.435678	n/a	G	grid
G45	62.933419	-39.408186	46.972371	n/a	G	grid
G46	57.303978	-51.046036	48.936246	n/a	G	grid
G47	50.488960	-59.939717	49.519744	n/a	G	grid
G48	43.494970	-66.061029	49.079192	n/a	G	grid
G49	55.377214	12.356955	38.979613	n/a	G	grid
G50	57.400715	3.013174	43.938459	n/a	G	grid
G51	56.427436	-8.271223	47.801823	n/a	G	grid
G52	57.790800	-20.457219	53.464603	n/a	G	grid
G53	56.045504	-33.239993	57.437022	n/a	G	grid
G54	51.573587	-44.696023	59.197798	n/a	G	grid
G55	44.537966	-52.716150	58.016398	n/a	G	grid
G56	39.827992	-60.732930	58.280884	n/a	G	grid
G57	49.271083	13.423947	46.976126	n/a	G	grid
G58	49.501378	4.678265	51.224991	n/a	G	grid
G59	47.884517	-5.360673	54.359318	n/a	G	grid
G60	48.349193	-15.787343	59.536729	n/a	G	grid
G61	47.118360	-26.964463	63.516738	n/a	G	grid
G62	42.942926	-36.997021	64.316027	n/a	G	grid
G63	39.640004	-46.684876	65.765053	n/a	G	grid
G64	35.553549	-54.757486	65.802026	n/a	G	grid
ST1	32.510899	10.009283	-48.082251	n/a	ST	strip
ST2	40.441881	8.400673	-47.106972	n/a	ST	strip
ST3	47.911151	5.295904	-42.539306	n/a	ST	strip
ST4	54.385171	1.062354	-35.039727	n/a	ST	strip
ST5	59.629864	-3.817078	-25.636469	n/a	ST	strip
ST6	65.238962	-8.810342	-16.096768	n/a	ST	strip
ST7	65.574743	-13.881740	-4.571154	n/a	ST	strip
ST8	66.403047	-18.405291	5.528227	n/a	ST	strip
ST9	66.000434	-22.323387	14.659571	n/a	ST	strip
ST10	64.489064	-25.532830	22.544151	n/a	ST	strip
IT1	19.342720	11.620515	-36.717116	n/a	IT	strip
IT2	28.807610	10.180347	-43.929992	n/a	IT	strip
IT3	36.123689	4.928457	-43.775541	n/a	IT	strip
IT4	43.634921	-0.804446	-43.144983	n/a	IT	strip
IT5	49.782832	-7.083957	-40.431540	n/a	IT	strip
IT6	55.019242	-13.266243	-36.966063	n/a	IT	strip
IT7	59.710690	-19.147688	-33.386988	n/a	IT	strip
IT8	62.177591	-24.349435	-28.585052	n/a	IT	strip
IT9	63.939084	-28.882016	-24.023374	n/a	IT	strip
IT10	65.895853	-33.023469	-20.193141	n/a	IT	strip
P1	35.892297	-68.852005	53.278875	n/a	P	strip
P2	30.880144	-65.853527	49.736036	n/a	P	strip
P3	25.821174	-62.799345	46.149575	n/a	P	strip
P4	21.562120	-61.660368	43.674763	n/a	P	strip
P5	16.881825	-60.306352	40.916251	n/a	P	strip
P6	11.648118	-58.254974	37.627295	n/a	P	strip
P7	5.727880	-53.220334	32.874963	n/a	P	strip
P8	0.242468	-46.866942	27.829684	n/a	P	strip
O1	0.128952	-73.766504	-2.494467	n/a	O	strip
O2	6.588118	-81.329049	-0.524315	n/a	O	strip
O3	13.687494	-85.913774	2.693521	n/a	O	strip
O4	20.235563	-86.249297	6.760691	n/a	O	strip
O5	26.139415	-85.261063	10.792157	n/a	O	strip
O6	31.197876	-83.214563	14.585096	n/a	O	strip
O7	36.623748	-82.934317	18.112865	n/a	O	strip
O8	41.582025	-82.262068	21.454114	n/a	O	strip
