name	x	y	z	size	group	type
G1	-54.693113	10.271973	0.467726	n/a	G1	grid
G2	-59.187201	0.523878	-0.030015	n/a	G1	grid
G3	-63.375118	-11.214597	-0.408629	n/a	G1	grid
G4	-66.170720	-24.701502	-0.383491	n/a	G1	grid
G5	-66.056735	-38.604911	0.364415	n/a	G1	grid
G6	-63.430406	-51.311565	1.671158	n/a	G1	grid
G7	-59.333503	-61.963648	3.257756	n/a	G1	grid
G8	-54.531131	-70.247624	4.956010	n/a	G1	grid
G9	-55.928665	8.208260	-8.531533	n/a	G1	grid
G10	-60.518485	-1.564365	-10.296785	n/a	G1	grid
G11	-63.291578	-13.549437	-11.176153	n/a	G1	grid
G12	-64.900144	-26.789379	-11.504535	n/a	G1	grid
G13	-65.699985	-40.732151	-11.467521	n/a	G1	grid
G14	-61.807105	-52.608065	-9.539842	n/a	G1	grid
G15	-56.874966	-62.332983	-7.268552	n/a	G1	grid
G16	-52.201051	-70.566898	-5.218850	n/a	G1	grid
G17	-50.829442	-71.546125	12.964468	n/a	G2	grid
G18	-55.738008	-63.465428	12.107295	n/a	G2	grid
G19	-61.072178	-53.714227	11.177387	n/a	G2	grid
G20	-64.437885	-41.168329	10.334340	n/a	G2	grid
G21	-62.809245	-26.698363	9.885867	n/a	G2	grid
G22	-61.400719	-13.317780	9.456261	n/a	G2	grid
G23	-60.152462	-0.844390	9.030453	n/a	G2	grid
G24	-56.410729	9.688962	8.882700	n/a	G2	grid
G25	-47.624185	-72.454776	23.480176	n/a	G2	grid
G26	-53.514268	-64.989459	23.689444	n/a	G2	grid
G27	-58.935424	-54.597511	23.709858	n/a	G2	grid
G28	-63.058377	-41.437793	23.454280	n/a	G2	grid
G29	-62.794957	-26.070601	22.617048	n/a	G2	grid
G30	-60.479774	-11.477108	21.598871	n/a	G2	grid
G31	-58.066682	1.571563	20.643178	n/a	G2	grid
G32	-54.638801	12.621707	19.668283	n/a	G2	grid
G33	-43.981395	-73.250617	34.924192	n/a	G2	grid
G34	-49.811761	-65.578309	36.454165	n/a	G2	grid
G35	-55.437939	-54.886303	37.709012	n/a	G2	grid
G36	-59.035965	-40.753713	38.013400	n/a	G2	grid
G37	-60.676392	-24.983880	37.514318	n/a	G2	grid
G38	-59.966078	-9.222261	36.183962	n/a	G2	grid
G39	-56.876251	4.743338	34.133058	n/a	G2	grid
G40	-42.397672	9.807911	28.662692	n/a	G2	grid
G41	-38.493811	-71.908277	46.164392	n/a	G2	grid
G42	-43.532592	-63.805190	48.789720	n/a	G2	grid
G43	-48.231555	-52.704212	50.916474	n/a	G2	grid
G44	-51.475316	-38.624712	51.805507	n/a	G2	grid
G45	-52.198120	-22.913318	50.870126	n/a	G2	grid
G46	-51.832917	-7.638212	49.250771	n/a	G2	grid
G47	-48.730886	5.576622	45.997897	n/a	G2	grid
G48	-43.701233	15.149320	41.793216	n/a	G2	grid
G49	-30.442325	-66.418642	54.303503	n/a	G2	grid
G50	-34.795176	-58.997129	58.075937	n/a	G2	grid
G51	-36.247536	-46.454747	58.123665	n/a	G2	grid
G52	-39.908040	-34.603430	60.619284	n/a	G2	grid
G53	-39.444937	-20.417691	58.416295	n/a	G2	grid
G54	-40.902438	-6.839591	58.344143	n/a	G2	grid
G55	-36.049722	3.597737	51.890604	n/a	G2	grid
G56	-36.963205	15.285106	51.465400	n/a	G2	grid
G57	-23.302906	-61.369613	61.047459	n/a	G2	grid
G58	-26.571923	-53.972848	65.119208	n/a	G2	grid
G59	-29.162103	-43.691176	67.628851	n/a	G2	grid
G60	-31.157383	-31.660254	68.892946	n/a	G2	grid
G61	-33.068654	-18.792542	69.885628	n/a	G2	grid
G62	-32.886503	-5.877123	67.471485	n/a	G2	grid
G63	-26.377594	1.876139	55.632365	n/a	G2	grid
G64	-31.034995	15.691137	60.901896	n/a	G2	grid
ST1	-29.438264	-4.580578	-49.866715	n/a	ST	strip
ST2	-34.069509	-11.874523	-45.082399	n/a	ST	strip
ST3	-32.915641	-18.888458	-31.700059	n/a	ST	strip
ST4	-46.730590	-27.973752	-38.342137	n/a	ST	strip
ST5	-42.750194	-32.869326	-24.029121	n/a	ST	strip
ST6	-52.940513	-43.013157	-23.247699	n/a	ST	strip
ST7	-57.648462	-51.079514	-17.308781	n/a	ST	strip
ST8	-57.869880	-56.109245	-9.354869	n/a	ST	strip
M1	-8.743026	-6.099519	45.347564	n/a	M	depth
M2	-13.213499	-4.466496	48.437290	n/a	M	depth
M3	-17.683972	-2.833472	51.527015	n/a	M	depth
M4	-22.154444	-1.200448	54.616741	n/a	M	depth
M5	-26.624917	0.432576	57.706467	n/a	M	depth
M6	-31.095390	2.065600	60.796193	n/a	M	depth
S1	-8.534304	-10.862998	45.100169	n/a	S	depth
S2	-12.634081	-11.127152	49.092296	n/a	S	depth
S3	-16.733859	-11.391306	53.084423	n/a	S	depth
S4	-20.833637	-11.655460	57.076551	n/a	S	depth
S5	-24.933414	-11.919614	61.068678	n/a	S	depth
S6	-29.033192	-12.183768	65.060806	n/a	S	depth
