name	x	y	z	size	group	type
LAC1	-6.970035	21.543127	26.393696	n/a	LAC	depth
LAC2	-12.322618	22.379314	26.913192	n/a	LAC	depth
LAC3	-17.675200	23.215501	27.432688	n/a	LAC	depth
LAC4	-23.027782	24.051688	27.952184	n/a	LAC	depth
LAC5	-28.380364	24.887875	28.471680	n/a	LAC	depth
LAC6	-33.732947	25.724061	28.991176	n/a	LAC	depth
LAC7	-39.085529	26.560248	29.510672	n/a	LAC	depth
LAC8	-44.438111	27.396435	30.030168	n/a	LAC	depth
LAC9	-49.790694	28.232622	30.549664	n/a	LAC	depth
LAC10	-55.143276	29.068809	31.069160	n/a	LAC	depth
LAH1	-31.091437	-10.689823	-22.323787	n/a	LAH	depth
LAH2	-36.532838	-10.675639	-22.419720	n/a	LAH	depth
LAH3	-41.974239	-10.661455	-22.515652	n/a	LAH	depth
LAH4	-47.415640	-10.647271	-22.611585	n/a	LAH	depth
LAH5	-52.857042	-10.633087	-22.707517	n/a	LAH	depth
LAH6	-58.298443	-10.618903	-22.803450	n/a	LAH	depth
LAM1	-17.841432	2.118181	-30.787771	n/a	LAM	depth
LAM2	-23.254597	2.567690	-30.489762	n/a	LAM	depth
LAM3	-28.667763	3.017199	-30.191752	n/a	LAM	depth
LAM4	-34.080928	3.466708	-29.893743	n/a	LAM	depth
LAM5	-39.494094	3.916216	-29.595734	n/a	LAM	depth
LAM6	-44.907259	4.365725	-29.297724	n/a	LAM	depth
LAM7	-50.320424	4.815234	-28.999715	n/a	LAM	depth
LAM8	-55.733590	5.264742	-28.701706	n/a	LAM	depth
LAM9	-61.146755	5.714251	-28.403696	n/a	LAM	depth
LAM10	-66.559920	6.163760	-28.105687	n/a	LAM	depth
LIN1	-38.676375	13.089362	-11.735971	n/a	LIN	depth
LIN2	-38.317513	8.507825	-7.632366	n/a	LIN	depth
LIN3	-37.958651	3.926287	-3.528761	n/a	LIN	depth
LIN4	-37.599789	-0.655250	0.574844	n/a	LIN	depth
LIN5	-37.240926	-5.236787	4.678449	n/a	LIN	depth
LIN6	-36.882064	-9.818325	8.782054	n/a	LIN	depth
LIN7	-36.523202	-14.399862	12.885659	n/a	LIN	depth
LIN8	-36.164340	-18.981400	16.989264	n/a	LIN	depth
LOF1	-5.982833	69.209502	-12.918084	n/a	LOF	depth
LOF2	-7.885001	66.637243	-7.486595	n/a	LOF	depth
LOF3	-9.787170	64.064984	-2.055106	n/a	LOF	depth
LOF4	-11.689339	61.492726	3.376383	n/a	LOF	depth
LOF5	-13.591507	58.920467	8.807872	n/a	LOF	depth
LOF6	-15.493676	56.348208	14.239361	n/a	LOF	depth
LOF7	-17.395845	53.775950	19.670850	n/a	LOF	depth
LOF8	-19.298013	51.203691	25.102338	n/a	LOF	depth
LOF9	-21.200182	48.631432	30.533827	n/a	LOF	depth
LOF10	-23.102350	46.059174	35.965316	n/a	LOF	depth
LOF11	-25.004519	43.486915	41.396805	n/a	LOF	depth
LOF12	-26.906688	40.914656	46.828294	n/a	LOF	depth
LPH1	-29.191811	-27.311646	-9.837717	n/a	LPH	depth
LPH2	-34.631287	-27.191562	-9.837915	n/a	LPH	depth
LPH3	-40.070764	-27.071479	-9.838114	n/a	LPH	depth
LPH4	-45.510240	-26.951395	-9.838313	n/a	LPH	depth
LPH5	-50.949716	-26.831311	-9.838511	n/a	LPH	depth
LPH6	-56.389192	-26.711227	-9.838710	n/a	LPH	depth
LPH7	-61.828668	-26.591144	-9.838908	n/a	LPH	depth
LPH8	-67.268145	-26.471060	-9.839107	n/a	LPH	depth
LPM1	-7.497095	-22.145789	54.977594	n/a	LPM	depth
LPM2	-11.330179	-18.160051	54.080878	n/a	LPM	depth
LPM3	-15.163264	-14.174313	53.184163	n/a	LPM	depth
LPM4	-18.996349	-10.188575	52.287447	n/a	LPM	depth
LPM5	-22.829434	-6.202837	51.390732	n/a	LPM	depth
LPM6	-26.662518	-2.217099	50.494016	n/a	LPM	depth
LPM7	-30.495603	1.768639	49.597300	n/a	LPM	depth
LPM8	-34.328688	5.754377	48.700585	n/a	LPM	depth
LPM9	-38.161773	9.740115	47.803869	n/a	LPM	depth
LPM10	-41.994857	13.725853	46.907154	n/a	LPM	depth
LSTG1	-34.445526	-27.511271	7.790989	n/a	LSTG	depth
LSTG2	-39.859266	-27.037643	7.636849	n/a	LSTG	depth
LSTG3	-45.273005	-26.564015	7.482709	n/a	LSTG	depth
LSTG4	-50.686744	-26.090388	7.328569	n/a	LSTG	depth
LSTG5	-56.100483	-25.616760	7.174429	n/a	LSTG	depth
LSTG6	-61.514223	-25.143132	7.020290	n/a	LSTG	depth
RAC1	2.070474	20.350086	20.719203	n/a	RAC	depth
RAC2	7.454096	20.985425	21.400917	n/a	RAC	depth
RAC3	12.837718	21.620764	22.082631	n/a	RAC	depth
RAC4	18.221340	22.256103	22.764345	n/a	RAC	depth
RAC5	23.604962	22.891443	23.446059	n/a	RAC	depth
RAC6	28.988583	23.526782	24.127773	n/a	RAC	depth
RAC7	34.372205	24.162121	24.809487	n/a	RAC	depth
RAC8	39.755827	24.797460	25.491201	n/a	RAC	depth
RAC9	45.139449	25.432800	26.172915	n/a	RAC	depth
RAC10	50.523071	26.068139	26.854629	n/a	RAC	depth
RAH1	23.820664	-7.930609	-30.675723	n/a	RAH	depth
RAH2	29.152041	-8.324486	-29.539121	n/a	RAH	depth
RAH3	34.483417	-8.718363	-28.402519	n/a	RAH	depth
RAH4	39.814793	-9.112240	-27.265917	n/a	RAH	depth
RAH5	45.146169	-9.506117	-26.129316	n/a	RAH	depth
RAH6	50.477545	-9.899994	-24.992714	n/a	RAH	depth
RAH7	55.808922	-10.293871	-23.856112	n/a	RAH	depth
RAH8	61.140298	-10.687748	-22.719510	n/a	RAH	depth
RAM1	13.955628	-2.561425	-31.992429	n/a	RAM	depth
RAM2	19.297872	-2.275659	-30.838233	n/a	RAM	depth
RAM3	24.640117	-1.989894	-29.684038	n/a	RAM	depth
RAM4	29.982361	-1.704128	-28.529842	n/a	RAM	depth
RAM5	35.324605	-1.418362	-27.375647	n/a	RAM	depth
RAM6	40.666849	-1.132597	-26.221451	n/a	RAM	depth
RAM7	46.009093	-0.846831	-25.067256	n/a	RAM	depth
RAM8	51.351337	-0.561066	-23.913060	n/a	RAM	depth
RAM9	56.693582	-0.275300	-22.758865	n/a	RAM	depth
RAM10	62.035826	0.010465	-21.604670	n/a	RAM	depth
RIN1	34.530429	11.180645	-13.191957	n/a	RIN	depth
RIN2	34.227883	7.033412	-8.531070	n/a	RIN	depth
RIN3	33.925337	2.886178	-3.870183	n/a	RIN	depth
RIN4	33.622791	-1.261056	0.790704	n/a	RIN	depth
RIN5	33.320245	-5.408290	5.451591	n/a	RIN	depth
RIN6	33.017699	-9.555523	10.112478	n/a	RIN	depth
RIN7	32.715152	-13.702757	14.773365	n/a	RIN	depth
RIN8	32.412606	-17.849991	19.434252	n/a	RIN	depth
ROF1	7.653282	64.484063	-21.692752	n/a	ROF	depth
ROF2	9.215759	62.554220	-15.896210	n/a	ROF	depth
ROF3	10.778236	60.624376	-10.099667	n/a	ROF	depth
ROF4	12.340713	58.694533	-4.303124	n/a	ROF	depth
ROF5	13.903190	56.764690	1.493418	n/a	ROF	depth
ROF6	15.465667	54.834846	7.289961	n/a	ROF	depth
ROF7	17.028144	52.905003	13.086504	n/a	ROF	depth
ROF8	18.590622	50.975160	18.883047	n/a	ROF	depth
ROF9	20.153099	49.045316	24.679589	n/a	ROF	depth
ROF10	21.715576	47.115473	30.476132	n/a	ROF	depth
ROF11	23.278053	45.185630	36.272675	n/a	ROF	depth
ROF12	24.840530	43.255786	42.069217	n/a	ROF	depth
RPH1	27.548588	-27.442023	-10.015812	n/a	RPH	depth
RPH2	32.976816	-26.915266	-10.279887	n/a	RPH	depth
RPH3	38.405044	-26.388509	-10.543963	n/a	RPH	depth
RPH4	43.833272	-25.861752	-10.808038	n/a	RPH	depth
RPH5	49.261499	-25.334995	-11.072113	n/a	RPH	depth
RPH6	54.689727	-24.808238	-11.336189	n/a	RPH	depth
RPH7	60.117955	-24.281481	-11.600264	n/a	RPH	depth
RPH8	65.546183	-23.754723	-11.864339	n/a	RPH	depth
RPM1	6.660368	-14.753727	52.386132	n/a	RPM	depth
RPM2	10.361600	-10.418518	52.360804	n/a	RPM	depth
RPM3	14.062832	-6.083309	52.335476	n/a	RPM	depth
RPM4	17.764064	-1.748100	52.310148	n/a	RPM	depth
RPM5	21.465296	2.587109	52.284821	n/a	RPM	depth
