name	x	y	z	size	group	type
G1	54.020865	9.127492	-23.971993	n/a	G	grid
G2	61.640722	0.814488	-22.564263	n/a	G	grid
G3	67.823680	-10.098067	-19.300555	n/a	G	grid
G4	67.910343	-22.151038	-12.600899	n/a	G	grid
G5	67.300739	-33.777476	-5.856314	n/a	G	grid
G6	65.252971	-44.209783	0.981941	n/a	G	grid
G7	61.447359	-52.421617	7.608140	n/a	G	grid
G8	57.544976	-58.778892	13.548174	n/a	G	grid
G9	51.350683	14.721078	-14.953285	n/a	G	grid
G10	59.841682	7.079048	-13.311287	n/a	G	grid
G11	65.326985	-4.237410	-9.008671	n/a	G	grid
G12	67.462999	-17.357927	-2.859659	n/a	G	grid
G13	65.955594	-30.167317	4.194857	n/a	G	grid
G14	64.558135	-42.229616	10.861793	n/a	G	grid
G15	60.758949	-51.901450	17.110798	n/a	G	grid
G16	56.229275	-59.140725	22.483742	n/a	G	grid
G17	49.344103	21.418462	-5.931193	n/a	G	grid
G18	55.395576	13.089194	-2.210827	n/a	G	grid
G19	61.363498	2.091353	2.753171	n/a	G	grid
G20	62.984240	-11.592411	9.328639	n/a	G	grid
G21	63.433065	-25.656985	16.167245	n/a	G	grid
G22	61.459585	-38.750851	22.734814	n/a	G	grid
G23	57.412267	-49.447842	28.334684	n/a	G	grid
G24	53.912706	-58.618535	33.221709	n/a	G	grid
G25	50.589292	32.255750	3.339622	n/a	G	grid
G26	54.584342	21.972474	9.026507	n/a	G	grid
G27	57.838468	9.361156	15.644493	n/a	G	grid
G28	57.583766	-5.370591	22.547902	n/a	G	grid
G29	60.554144	-20.374200	30.223511	n/a	G	grid
G30	58.473461	-34.929716	36.677213	n/a	G	grid
G31	52.005728	-45.532693	40.394855	n/a	G	grid
G32	47.349202	-54.381169	43.665132	n/a	G	grid
G33	43.691567	36.945794	15.654966	n/a	G	grid
G34	48.553652	28.689607	22.227966	n/a	G	grid
G35	50.410784	15.688286	29.316740	n/a	G	grid
G36	53.732477	1.862709	37.623019	n/a	G	grid
G37	54.016056	-14.002641	45.161167	n/a	G	grid
G38	51.238569	-29.153593	50.633651	n/a	G	grid
G39	45.062005	-40.575231	52.444065	n/a	G	grid
G40	40.729169	-50.081087	54.397548	n/a	G	grid
G41	35.898864	39.652376	27.087662	n/a	G	grid
G42	40.046465	32.947883	34.713086	n/a	G	grid
G43	44.301171	23.126401	43.920688	n/a	G	grid
G44	41.602390	6.675450	48.807031	n/a	G	grid
G45	41.465329	-7.842473	55.523348	n/a	G	grid
G46	38.972995	-21.979700	59.537001	n/a	G	grid
G47	36.335520	-34.515575	62.641859	n/a	G	grid
G48	32.278580	-44.039151	62.807639	n/a	G	grid
G49	28.046789	40.251571	36.691006	n/a	G	grid
G50	30.088930	33.429730	44.082570	n/a	G	grid
G51	31.236521	23.207893	51.460811	n/a	G	grid
G52	31.068661	10.431241	57.665367	n/a	G	grid
G53	28.048318	-3.680735	59.298810	n/a	G	grid
G54	28.300550	-15.986317	66.033368	n/a	G	grid
G55	25.160646	-27.099667	65.997320	n/a	G	grid
G56	23.570447	-37.629399	68.616883	n/a	G	grid
G57	21.302518	40.020993	44.541306	n/a	G	grid
G58	21.397868	32.144192	50.389770	n/a	G	grid
G59	22.086199	23.964081	57.851254	n/a	G	grid
G60	22.080909	13.253345	64.454270	n/a	G	grid
G61	20.499635	0.574779	67.227971	n/a	G	grid
G62	18.864019	-11.165599	69.329170	n/a	G	grid
G63	16.370387	-21.408749	68.020911	n/a	G	grid
G64	15.531452	-31.816658	72.498575	n/a	G	grid
IH1	-5.667065	-11.019127	66.984891	n/a	IH	grid
IH2	-3.338079	2.709712	64.763823	n/a	IH	grid
IH3	-0.529547	17.332475	63.228008	n/a	IH	grid
IH4	2.563505	27.904862	55.909238	n/a	IH	grid
IH5	5.336709	37.720575	50.039116	n/a	IH	grid
IH6	7.761487	46.396611	44.766061	n/a	IH	grid
IH7	9.263420	50.198580	38.691139	n/a	IH	grid
IH8	11.847772	66.086627	38.025535	n/a	IH	grid
IH9	-3.393544	-10.131965	66.561280	n/a	IH	grid
IH10	0.283770	-0.933876	63.356170	n/a	IH	grid
IH11	4.161510	11.606538	65.301610	n/a	IH	grid
IH12	8.169295	23.303065	61.206336	n/a	IH	grid
IH13	11.669178	32.769570	54.534750	n/a	IH	grid
IH14	14.633707	40.233201	47.464701	n/a	IH	grid
IH15	17.237183	46.120545	40.683347	n/a	IH	grid
IH16	19.842942	50.978489	34.226711	n/a	IH	grid
P1	-1.869479	-42.157262	39.800625	n/a	P	strip
P2	4.376476	-43.033332	46.463353	n/a	P	strip
P3	11.735690	-42.014246	52.366338	n/a	P	strip
P4	18.114562	-37.685616	54.212381	n/a	P	strip
P5	24.010572	-33.746833	55.977714	n/a	P	strip
P6	30.013668	-30.447273	58.449827	n/a	P	strip
P7	34.763934	-26.834706	59.455193	n/a	P	strip
P8	39.287980	-23.611640	60.619114	n/a	P	strip
TP1	26.731404	8.943036	-49.858563	n/a	TP	strip
TP2	36.985921	5.605824	-52.680368	n/a	TP	strip
TP3	45.528147	-0.370660	-48.880685	n/a	TP	strip
TP4	52.838990	-7.194427	-42.340879	n/a	TP	strip
TP5	60.108273	-14.159369	-35.491982	n/a	TP	strip
TP6	65.115524	-20.920039	-26.997259	n/a	TP	strip
TP7	66.281002	-26.542824	-17.229152	n/a	TP	strip
TP8	66.017711	-30.992151	-8.431046	n/a	TP	strip
MT1	11.939506	-46.337289	-6.106337	n/a	MT	strip
MT2	27.920606	-62.016570	-15.349530	n/a	MT	strip
MT3	41.307803	-65.157611	-16.812816	n/a	MT	strip
MT4	50.157884	-62.281726	-14.668180	n/a	MT	strip
MT5	55.145654	-57.270901	-11.329264	n/a	MT	strip
MT6	59.153019	-53.134716	-8.577343	n/a	MT	strip
MT7	61.936564	-49.372424	-6.107037	n/a	MT	strip
MT8	64.473818	-46.371969	-4.124849	n/a	MT	strip
O1	3.737338	-85.926873	16.860342	n/a	O	strip
O2	9.617311	-86.445257	23.220967	n/a	O	strip
O3	16.319449	-85.521977	30.481857	n/a	O	strip
O4	22.883057	-80.636270	37.621309	n/a	O	strip
O5	28.968502	-73.788094	44.257324	n/a	O	strip
O6	33.661145	-64.854651	49.400801	n/a	O	strip
O7	37.145727	-55.701761	53.238277	n/a	O	strip
O8	40.117219	-47.551919	56.513182	n/a	O	strip
