name	x	y	z	size	group	type
LA1	-8.260382	-11.374160	37.192025	n/a	LA	depth
LA2	-8.703973	-8.533950	42.198119	n/a	LA	depth
LA3	-9.147564	-5.693740	47.204214	n/a	LA	depth
LA4	-9.591156	-2.853531	52.210309	n/a	LA	depth
LA5	-10.034747	-0.013321	57.216404	n/a	LA	depth
LA6	-10.478338	2.826889	62.222498	n/a	LA	depth
LA7	-10.921929	5.667099	67.228593	n/a	LA	depth
LA8	-11.365521	8.507308	72.234688	n/a	LA	depth
LLA1	-16.061988	-21.751923	33.865214	n/a	LLA	depth
LLA2	-17.528553	-21.186317	39.430090	n/a	LLA	depth
LLA3	-18.995119	-20.620712	44.994965	n/a	LLA	depth
LLA4	-20.461684	-20.055106	50.559840	n/a	LLA	depth
LLA5	-21.928249	-19.489501	56.124715	n/a	LLA	depth
LLA6	-23.394814	-18.923895	61.689590	n/a	LLA	depth
LLA7	-24.861379	-18.358290	67.254465	n/a	LLA	depth
LLA8	-26.327944	-17.792684	72.819341	n/a	LLA	depth
LLP1	-20.360692	-34.440021	38.193975	n/a	LLP	depth
LLP2	-20.956689	-35.606253	43.811319	n/a	LLP	depth
LLP3	-21.552686	-36.772485	49.428662	n/a	LLP	depth
LLP4	-22.148683	-37.938717	55.046006	n/a	LLP	depth
LLP5	-22.744680	-39.104950	60.663349	n/a	LLP	depth
LLP6	-23.340677	-40.271182	66.280693	n/a	LLP	depth
LLP7	-23.936674	-41.437414	71.898036	n/a	LLP	depth
LLP8	-24.532671	-42.603646	77.515380	n/a	LLP	depth
LP1	-9.128850	-46.864780	40.580407	n/a	LP	depth
LP2	-9.274384	-48.010761	46.235362	n/a	LP	depth
LP3	-9.419919	-49.156741	51.890317	n/a	LP	depth
LP4	-9.565453	-50.302722	57.545273	n/a	LP	depth
LP5	-9.710988	-51.448703	63.200228	n/a	LP	depth
LP6	-9.856522	-52.594684	68.855183	n/a	LP	depth
LP7	-10.002056	-53.740665	74.510139	n/a	LP	depth
LP8	-10.147591	-54.886646	80.165094	n/a	LP	depth
LCA1	-6.262975	-17.941049	26.269066	n/a	LCA	depth
LCA2	-10.754178	-17.922655	29.064382	n/a	LCA	depth
LCA3	-15.245381	-17.904262	31.859698	n/a	LCA	depth
LCA4	-19.736583	-17.885868	34.655014	n/a	LCA	depth
LCA5	-24.227786	-17.867475	37.450329	n/a	LCA	depth
LCA6	-28.718989	-17.849081	40.245645	n/a	LCA	depth
LCA7	-33.210192	-17.830688	43.040961	n/a	LCA	depth
LCA8	-37.701395	-17.812294	45.836277	n/a	LCA	depth
LCA9	-42.192597	-17.793901	48.631593	n/a	LCA	depth
LCP1	-7.586600	-35.749312	32.586673	n/a	LCP	depth
LCP2	-12.366514	-35.523243	34.634692	n/a	LCP	depth
LCP3	-17.146428	-35.297173	36.682710	n/a	LCP	depth
LCP4	-21.926343	-35.071103	38.730729	n/a	LCP	depth
LCP5	-26.706257	-34.845033	40.778747	n/a	LCP	depth
LCP6	-31.486171	-34.618963	42.826765	n/a	LCP	depth
LCP7	-36.266086	-34.392893	44.874784	n/a	LCP	depth
LCP8	-41.046000	-34.166823	46.922802	n/a	LCP	depth
LCP9	-45.825914	-33.940753	48.970821	n/a	LCP	depth
