name	x	y	z	size	group	type
G1	31.188304	-33.743226	75.756494	n/a	G	grid
G2	28.315895	-23.138727	78.222669	n/a	G	grid
G3	25.045172	-10.159195	73.964096	n/a	G	grid
G4	21.545349	3.283327	72.510358	n/a	G	grid
G5	17.965865	17.197941	69.739575	n/a	G	grid
G6	15.203609	28.554959	63.072296	n/a	G	grid
G7	11.927942	41.472775	59.406545	n/a	G	grid
G8	10.280830	48.769408	52.055540	n/a	G	grid
G9	38.243925	-38.798141	73.476742	n/a	G	grid
G10	35.219912	-26.039515	72.954407	n/a	G	grid
G11	31.917399	-11.656506	74.121355	n/a	G	grid
G12	27.870898	3.746623	68.478157	n/a	G	grid
G13	23.848680	19.866959	65.548927	n/a	G	grid
G14	19.844581	35.473298	61.152511	n/a	G	grid
G15	16.898889	45.477520	52.974922	n/a	G	grid
G16	13.918283	56.511238	47.429266	n/a	G	grid
G17	46.596455	-43.605376	67.340362	n/a	G	grid
G18	45.202597	-31.264171	71.359610	n/a	G	grid
G19	41.281584	-13.716253	69.184597	n/a	G	grid
G20	36.827549	5.292926	66.026467	n/a	G	grid
G21	31.997668	24.998653	61.890030	n/a	G	grid
G22	27.039017	40.647262	53.953153	n/a	G	grid
G23	22.884676	51.977590	45.832926	n/a	G	grid
G24	19.681095	59.414624	38.449430	n/a	G	grid
G25	56.335486	-48.712685	58.765986	n/a	G	grid
G26	56.513280	-35.784675	61.931945	n/a	G	grid
G27	55.725487	-16.856425	64.679674	n/a	G	grid
G28	48.956461	5.926606	57.332184	n/a	G	grid
G29	42.659515	27.334796	50.549166	n/a	G	grid
G30	36.449503	45.732386	43.251901	n/a	G	grid
G31	30.634408	55.963655	34.851909	n/a	G	grid
G32	26.231548	61.838685	28.055447	n/a	G	grid
G33	64.921905	-51.406993	45.593612	n/a	G	grid
G34	68.014543	-39.534836	47.707014	n/a	G	grid
G35	67.525589	-19.525301	46.644769	n/a	G	grid
G36	62.547600	5.062409	41.801408	n/a	G	grid
G37	55.262115	28.749096	35.127377	n/a	G	grid
G38	47.016263	47.001103	27.870409	n/a	G	grid
G39	39.772312	59.929838	21.612782	n/a	G	grid
G40	33.678876	66.390297	16.518400	n/a	G	grid
G41	69.218816	-49.909405	30.075293	n/a	G	grid
G42	72.330124	-38.501036	28.832928	n/a	G	grid
G43	73.984617	-21.068217	26.159106	n/a	G	grid
G44	70.673536	1.531854	21.441257	n/a	G	grid
G45	62.955449	23.071627	15.922703	n/a	G	grid
G46	55.796347	42.527135	10.907895	n/a	G	grid
G47	48.038106	56.186758	6.816770	n/a	G	grid
G48	41.358151	65.683429	3.752454	n/a	G	grid
G49	70.585779	-46.770043	16.687374	n/a	G	grid
G50	74.103471	-36.752653	13.622681	n/a	G	grid
G51	74.075377	-21.222559	9.571543	n/a	G	grid
G52	72.506738	-2.526280	4.868316	n/a	G	grid
G53	64.802477	15.075801	1.384467	n/a	G	grid
G54	58.958581	31.756952	-2.125014	n/a	G	grid
G55	52.503414	45.169826	-4.622828	n/a	G	grid
G56	46.998542	57.380533	-6.853845	n/a	G	grid
G57	71.474267	-44.209600	6.120983	n/a	G	grid
G58	73.813561	-34.594629	2.246912	n/a	G	grid
G59	74.024345	-21.323114	-2.035644	n/a	G	grid
G60	72.437638	-5.620711	-6.424722	n/a	G	grid
G61	65.781963	9.382124	-8.499803	n/a	G	grid
G62	58.812063	21.641327	-9.535508	n/a	G	grid
G63	53.774800	33.424534	-11.154754	n/a	G	grid
G64	50.256415	46.943879	-13.817921	n/a	G	grid
IH1	-1.473270	7.333890	33.304065	n/a	IH	strip
IH2	-1.477143	13.038310	38.541222	n/a	IH	strip
IH3	-0.867086	21.976294	46.699691	n/a	IH	strip
IH4	2.386532	35.394438	58.767802	n/a	IH	strip
IH5	15.617607	37.281395	59.482560	n/a	IH	strip
IH6	28.852610	35.644972	56.962429	n/a	IH	strip
IH7	39.400828	30.588359	51.509070	n/a	IH	strip
IH8	47.355002	26.659429	47.290459	n/a	IH	strip
SF1	0.226587	60.570225	-26.730060	n/a	SF	strip
SF2	3.184955	68.918567	-21.369900	n/a	SF	strip
SF3	7.422198	74.122110	-9.998271	n/a	SF	strip
SF4	11.093294	74.923908	2.435863	n/a	SF	strip
SF5	15.438248	74.014668	12.245386	n/a	SF	strip
SF6	16.023369	70.100102	22.418069	n/a	SF	strip
SF7	17.231569	64.483125	33.242293	n/a	SF	strip
SF8	18.557096	57.806978	42.462703	n/a	SF	strip
IF1	13.575892	68.118072	-23.541151	n/a	IF	strip
IF2	16.301042	69.399969	-18.388803	n/a	IF	strip
IF3	19.425306	72.020805	-12.635108	n/a	IF	strip
IF4	23.386830	73.488543	-5.092511	n/a	IF	strip
IF5	28.178379	72.657990	4.377297	n/a	IF	strip
IF6	33.383983	67.041208	15.292997	n/a	IF	strip
IF7	38.249216	57.718178	26.037218	n/a	IF	strip
IF8	41.978728	45.574231	34.938561	n/a	IF	strip
T1	19.376486	12.603841	-49.560121	n/a	T	strip
T2	32.571219	17.189181	-50.445597	n/a	T	strip
T3	42.931967	15.632399	-46.821685	n/a	T	strip
T4	54.300437	13.832799	-40.108059	n/a	T	strip
T5	59.614904	9.536941	-33.245305	n/a	T	strip
T6	65.576146	3.542404	-24.485695	n/a	T	strip
T7	68.840210	-0.714758	-14.117567	n/a	T	strip
T8	72.197519	-4.626324	-4.467213	n/a	T	strip
