name	x	y	z	size	group	type
G1	20.256211	-78.743196	56.970212	n/a	G	grid
G2	22.854598	-72.402363	63.370622	n/a	G	grid
G3	25.324736	-63.865637	69.668098	n/a	G	grid
G4	25.707647	-50.740795	71.497730	n/a	G	grid
G5	26.912924	-38.958356	75.132671	n/a	G	grid
G6	27.965536	-26.855716	78.433622	n/a	G	grid
G7	28.090324	-14.710979	79.579950	n/a	G	grid
G8	27.014087	-3.850265	77.827008	n/a	G	grid
G9	31.146291	-80.043418	50.843468	n/a	G	grid
G10	34.168812	-72.780172	56.168883	n/a	G	grid
G11	36.842324	-63.388374	61.301806	n/a	G	grid
G12	40.407838	-53.523776	67.768724	n/a	G	grid
G13	39.677024	-39.272297	68.759286	n/a	G	grid
G14	43.440306	-27.312172	75.805272	n/a	G	grid
G15	41.965343	-13.888621	75.621215	n/a	G	grid
G16	35.949193	-3.658475	68.534110	n/a	G	grid
G17	40.891953	-78.432732	42.952067	n/a	G	grid
G18	43.392446	-69.880240	46.768793	n/a	G	grid
G19	48.035977	-62.394013	52.378775	n/a	G	grid
G20	52.628276	-52.746267	58.328023	n/a	G	grid
G21	55.370958	-40.314021	63.066586	n/a	G	grid
G22	55.615081	-26.506286	65.743813	n/a	G	grid
G23	52.362561	-13.286052	65.088389	n/a	G	grid
G24	45.878941	-3.053049	60.916838	n/a	G	grid
G25	49.948136	-76.207890	35.071915	n/a	G	grid
G26	54.499262	-69.664570	39.060510	n/a	G	grid
G27	59.634739	-61.741872	43.704866	n/a	G	grid
G28	62.763247	-50.757901	47.753836	n/a	G	grid
G29	62.873637	-37.749674	50.382463	n/a	G	grid
G30	63.166685	-25.079867	53.050177	n/a	G	grid
G31	60.066330	-12.863366	53.563390	n/a	G	grid
G32	55.397135	-2.613608	52.710762	n/a	G	grid
AD1	21.016807	-2.330762	28.699806	n/a	AD	depth
AD2	23.289566	-1.695839	33.695264	n/a	AD	depth
AD3	25.562324	-1.060915	38.690722	n/a	AD	depth
AD4	27.835083	-0.425992	43.686180	n/a	AD	depth
PD1	21.315950	-34.551040	31.631841	n/a	PD	depth
PD2	22.299807	-35.704516	36.794515	n/a	PD	depth
PD3	23.283665	-36.857991	41.957189	n/a	PD	depth
PD4	24.267522	-38.011466	47.119863	n/a	PD	depth
