name	x	y	z	size	group	type
LA1	-21.200318	-2.940683	-22.118809	n/a	LA	depth
LA2	-26.290816	-2.406826	-22.027129	n/a	LA	depth
LA3	-31.381314	-1.872969	-21.935449	n/a	LA	depth
LA4	-36.471812	-1.339112	-21.843769	n/a	LA	depth
LA5	-41.562310	-0.805255	-21.752089	n/a	LA	depth
LA6	-46.652808	-0.271398	-21.660410	n/a	LA	depth
LA7	-51.743306	0.262459	-21.568730	n/a	LA	depth
LA8	-56.833804	0.796316	-21.477050	n/a	LA	depth
LA9	-61.924302	1.330173	-21.385370	n/a	LA	depth
LA10	-67.014800	1.864031	-21.293690	n/a	LA	depth
LAC1	-5.615034	35.854587	11.978503	n/a	LAC	depth
LAC2	-10.710498	35.646287	12.289786	n/a	LAC	depth
LAC3	-15.805963	35.437987	12.601070	n/a	LAC	depth
LAC4	-20.901428	35.229687	12.912354	n/a	LAC	depth
LAC5	-25.996892	35.021387	13.223637	n/a	LAC	depth
LAC6	-31.092357	34.813087	13.534921	n/a	LAC	depth
LAC7	-36.187822	34.604787	13.846205	n/a	LAC	depth
LAC8	-41.283286	34.396487	14.157488	n/a	LAC	depth
LAH1	-28.073551	-16.882739	-18.419557	n/a	LAH	depth
LAH2	-33.169468	-17.098512	-18.120724	n/a	LAH	depth
LAH3	-38.265386	-17.314284	-17.821891	n/a	LAH	depth
LAH4	-43.361303	-17.530057	-17.523059	n/a	LAH	depth
LAH5	-48.457221	-17.745830	-17.224226	n/a	LAH	depth
LAH6	-53.553138	-17.961602	-16.925394	n/a	LAH	depth
LAH7	-58.649056	-18.177375	-16.626561	n/a	LAH	depth
LAH8	-63.744973	-18.393147	-16.327728	n/a	LAH	depth
LI1	-40.708973	6.770750	-6.015903	n/a	LI	depth
LI2	-39.561323	3.245224	-1.883211	n/a	LI	depth
LI3	-38.413673	-0.280303	2.249481	n/a	LI	depth
LI4	-37.266023	-3.805829	6.382173	n/a	LI	depth
LI5	-36.118372	-7.331356	10.514866	n/a	LI	depth
LI6	-34.970722	-10.856882	14.647558	n/a	LI	depth
LOF1	-8.257394	32.030376	-3.468397	n/a	LOF	depth
LOF2	-12.913322	34.042127	-2.599518	n/a	LOF	depth
