name	x	y	z	size	group	type
G1	-28.833965	53.352857	28.764811	n/a	G	grid
G2	-30.986907	46.249090	34.347013	n/a	G	grid
G3	-33.584737	38.226202	40.757451	n/a	G	grid
G4	-35.516685	28.137020	46.927777	n/a	G	grid
G5	-37.176651	17.247903	52.989296	n/a	G	grid
G6	-37.936390	5.634390	58.086663	n/a	G	grid
G7	-37.678125	-5.948476	61.831578	n/a	G	grid
G8	-37.164158	-16.941266	65.132353	n/a	G	grid
G9	-35.251998	54.439072	19.979792	n/a	G	grid
G10	-38.752242	47.070150	26.226754	n/a	G	grid
G11	-40.967669	36.508360	32.488943	n/a	G	grid
G12	-43.027198	25.257675	38.874769	n/a	G	grid
G13	-45.825005	14.093684	45.942205	n/a	G	grid
G14	-46.553986	1.648826	51.507955	n/a	G	grid
G15	-45.714637	-10.455031	55.418803	n/a	G	grid
G16	-45.196183	-21.605177	59.256595	n/a	G	grid
G17	-40.678955	51.783100	9.720049	n/a	G	grid
G18	-45.810676	44.846047	16.079661	n/a	G	grid
G19	-49.661928	34.643915	23.068919	n/a	G	grid
G20	-51.982231	22.332733	30.006249	n/a	G	grid
G21	-53.558017	9.527434	36.681912	n/a	G	grid
G22	-55.253534	-3.079550	43.344547	n/a	G	grid
G23	-53.574119	-15.400986	47.682106	n/a	G	grid
G24	-51.976870	-26.294301	51.423315	n/a	G	grid
G25	-45.019398	46.868385	-0.880141	n/a	G	grid
G26	-50.783305	39.407498	5.106581	n/a	G	grid
G27	-54.304132	28.389380	11.965369	n/a	G	grid
G28	-56.004147	15.828350	18.872190	n/a	G	grid
G29	-57.929452	3.551943	25.719037	n/a	G	grid
G30	-60.502490	-8.580329	32.749152	n/a	G	grid
G31	-60.020091	-20.452929	38.489018	n/a	G	grid
G32	-57.703989	-30.748465	42.769284	n/a	G	grid
G33	-48.483652	40.977447	-11.296647	n/a	G	grid
G34	-52.658130	31.439261	-5.046952	n/a	G	grid
G35	-54.937099	20.071651	1.768674	n/a	G	grid
G36	-58.377993	9.186419	8.428823	n/a	G	grid
G37	-63.692850	-1.846853	15.452880	n/a	G	grid
G38	-64.648789	-13.875071	22.351528	n/a	G	grid
G39	-62.795150	-24.797220	28.247188	n/a	G	grid
G40	-60.229793	-33.982341	33.188893	n/a	G	grid
G41	-46.994395	31.012625	-18.907214	n/a	G	grid
G42	-49.250791	20.955410	-12.084640	n/a	G	grid
G43	-54.570077	12.554665	-6.771721	n/a	G	grid
G44	-59.409159	2.911754	-0.809794	n/a	G	grid
G45	-64.818851	-7.561337	5.608971	n/a	G	grid
G46	-65.223954	-18.521285	12.553291	n/a	G	grid
