name	x	y	z	size	group	type
G57	-44.760009	23.053094	30.365448	n/a	G1	grid
G58	-42.232775	9.941364	24.274840	n/a	G1	grid
G59	-53.886453	4.366499	20.743281	n/a	G1	grid
G60	-55.045465	-5.814872	16.595270	n/a	G1	grid
G61	-57.938188	-17.213865	12.890591	n/a	G1	grid
G62	-59.989704	-27.784289	7.234644	n/a	G1	grid
G63	-60.752234	-37.022319	1.338585	n/a	G1	grid
G64	-59.766983	-47.652994	-4.268835	n/a	G1	grid
G49	-42.268474	17.521892	41.144826	n/a	G1	grid
G50	-43.729055	6.835896	35.453376	n/a	G1	grid
G51	-49.079802	-1.737105	30.755084	n/a	G1	grid
G52	-52.412944	-12.014085	26.829634	n/a	G1	grid
G53	-55.938544	-21.888940	22.374033	n/a	G1	grid
G54	-58.422682	-32.255218	16.673627	n/a	G1	grid
G55	-56.688694	-41.560478	11.271468	n/a	G1	grid
G56	-56.981758	-52.785890	5.312062	n/a	G1	grid
G41	-37.305387	11.309519	50.924050	n/a	G1	grid
G42	-43.556362	2.493639	45.781362	n/a	G1	grid
G43	-47.243448	-8.930376	42.071819	n/a	G1	grid
G44	-51.370952	-19.232377	38.141505	n/a	G1	grid
G45	-53.966158	-27.280606	32.089767	n/a	G1	grid
G46	-55.393357	-37.571864	26.613127	n/a	G1	grid
G47	-54.660040	-48.428591	21.271343	n/a	G1	grid
G48	-53.317848	-57.626589	15.919511	n/a	G1	grid
G33	-34.226409	6.067637	59.628229	n/a	G1	grid
G34	-37.695845	-4.875863	56.290997	n/a	G1	grid
G35	-44.985588	-15.224844	51.869302	n/a	G1	grid
G36	-49.481144	-23.347367	47.966690	n/a	G1	grid
G37	-50.913159	-33.258155	42.191642	n/a	G1	grid
G38	-50.231295	-43.018905	36.864125	n/a	G1	grid
G39	-49.488312	-53.366985	30.748895	n/a	G1	grid
G40	-48.731604	-63.077950	24.060906	n/a	G1	grid
G26	-33.712370	-6.101258	60.801087	n/a	G2	strip
G27	-38.417280	-16.288280	57.560708	n/a	G2	strip
G28	-40.648961	-26.196750	55.380350	n/a	G2	strip
G29	-44.584539	-38.564583	50.046548	n/a	G2	strip
G30	-46.071229	-47.548943	44.543583	n/a	G2	strip
G31	-45.334690	-58.236122	38.943983	n/a	G2	strip
G32	-43.524816	-68.339563	32.638114	n/a	G2	strip
G19	-32.159979	-21.505883	66.201219	n/a	G3	strip
G20	-34.467593	-32.117838	62.578027	n/a	G3	strip
G21	-35.636441	-42.591408	57.144447	n/a	G3	strip
G22	-38.680853	-53.160822	52.920661	n/a	G3	strip
G23	-37.947504	-62.747963	46.208615	n/a	G3	strip
G24	-37.245505	-71.563096	39.392859	n/a	G3	strip
ST1	-34.220497	11.153326	-45.528380	n/a	ST	strip
ST2	-43.249317	4.705399	-47.014243	n/a	ST	strip
ST3	-51.023595	-2.020987	-44.015063	n/a	ST	strip
ST4	-56.506673	-9.310369	-38.176261	n/a	ST	strip
ST5	-59.676028	-17.245489	-29.932284	n/a	ST	strip
ST6	-62.536482	-23.868086	-21.035316	n/a	ST	strip
ST7	-61.469607	-32.540586	-11.696998	n/a	ST	strip
ST8	-61.510384	-39.304717	-3.452296	n/a	ST	strip
PO1	-10.643326	-69.479956	-9.158906	n/a	PO	strip
PO2	-3.873631	-78.052375	-6.218846	n/a	PO	strip
PO3	-2.631228	-88.017499	-1.296782	n/a	PO	strip
PO4	-6.674957	-96.221980	4.506693	n/a	PO	strip
PO5	-15.261812	-98.973467	9.777989	n/a	PO	strip
PO6	-25.111455	-96.414982	14.014480	n/a	PO	strip
PO7	-34.280033	-89.961062	16.715495	n/a	PO	strip
PO8	-42.287725	-81.665798	18.245147	n/a	PO	strip
MFD1	-3.581889	-15.783056	42.424429	n/a	MM	depth
MFD2	-7.815958	-14.081995	45.818110	n/a	MM	depth
MFD3	-12.290972	-12.363802	49.339051	n/a	MM	depth
MFD4	-16.985733	-10.819438	51.989473	n/a	MM	depth
MFD5	-21.710521	-9.164749	55.219159	n/a	MM	depth
MFD6	-26.082145	-7.641769	57.608592	n/a	MM	depth
MLD1	-22.255623	-14.521046	27.412186	n/a	LM	depth
MLD2	-26.862518	-12.808909	30.922416	n/a	LM	depth
MLD3	-31.014494	-12.272063	34.373683	n/a	LM	depth
MLD4	-35.726072	-11.641573	38.400973	n/a	LM	depth
MLD5	-39.143740	-10.859054	43.015634	n/a	LM	depth
MLD6	-42.236662	-10.071144	47.721566	n/a	LM	depth
MSD1	-8.014545	-26.118331	32.235798	n/a	MS	depth
MSD2	-10.792243	-25.902698	37.442444	n/a	MS	depth
MSD3	-13.569940	-25.687065	42.649091	n/a	MS	depth
MSD4	-16.347637	-25.471432	47.855737	n/a	MS	depth
MSD5	-19.125335	-25.255798	53.062384	n/a	MS	depth
MSD6	-21.903032	-25.040165	58.269030	n/a	MS	depth
LSD1	-21.710714	-32.624333	31.184517	n/a	LS	depth
LSD2	-26.463553	-32.557029	33.531243	n/a	LS	depth
LSD3	-31.145228	-33.278497	35.400958	n/a	LS	depth
LSD4	-36.031511	-32.987324	37.688832	n/a	LS	depth
LSD5	-41.182581	-32.704491	39.975084	n/a	LS	depth
LSD6	-46.062483	-32.091384	44.033838	n/a	LS	depth
