name	x	y	z	size	group	type
LAH1	-18.039135	-13.981483	-22.190985	n/a	LAH	depth
LAH2	-23.302261	-12.623026	-22.586400	n/a	LAH	depth
LAH3	-28.565388	-11.264569	-22.981815	n/a	LAH	depth
LAH4	-33.828515	-9.906112	-23.377231	n/a	LAH	depth
LAH5	-39.091642	-8.547655	-23.772646	n/a	LAH	depth
LAH6	-44.354769	-7.189199	-24.168061	n/a	LAH	depth
LAH7	-49.617896	-5.830742	-24.563477	n/a	LAH	depth
LAH8	-54.881022	-4.472285	-24.958892	n/a	LAH	depth
LAM1	-15.683471	-11.180325	-20.380573	n/a	LAM	depth
LAM2	-20.337108	-8.390375	-21.562019	n/a	LAM	depth
LAM3	-24.990746	-5.600425	-22.743466	n/a	LAM	depth
LAM4	-29.644384	-2.810476	-23.924913	n/a	LAM	depth
LAM5	-34.298021	-0.020526	-25.106360	n/a	LAM	depth
LAM6	-38.951659	2.769424	-26.287807	n/a	LAM	depth
LAM7	-43.605296	5.559374	-27.469254	n/a	LAM	depth
LAM8	-48.258934	8.349323	-28.650701	n/a	LAM	depth
LIN1	-41.527357	13.047475	-8.111303	n/a	LIN	depth
LIN2	-40.578115	8.946652	-4.140336	n/a	LIN	depth
LIN3	-39.628872	4.845829	-0.169369	n/a	LIN	depth
LIN4	-38.679630	0.745006	3.801598	n/a	LIN	depth
LIN5	-37.730388	-3.355817	7.772565	n/a	LIN	depth
LIN6	-36.781145	-7.456641	11.743533	n/a	LIN	depth
LIN7	-35.831903	-11.557464	15.714500	n/a	LIN	depth
LIN8	-34.882660	-15.658287	19.685467	n/a	LIN	depth
LIN9	-33.933418	-19.759110	23.656434	n/a	LIN	depth
LIN10	-32.984176	-23.859934	27.627401	n/a	LIN	depth
LIN11	-32.034933	-27.960757	31.598368	n/a	LIN	depth
LIN12	-31.085691	-32.061580	35.569336	n/a	LIN	depth
LPH1	-28.830089	-29.099428	-12.072890	n/a	LPH	depth
LPH2	-34.039903	-27.486259	-11.931961	n/a	LPH	depth
LPH3	-39.249717	-25.873090	-11.791033	n/a	LPH	depth
LPH4	-44.459531	-24.259922	-11.650104	n/a	LPH	depth
LPH5	-49.669345	-22.646753	-11.509175	n/a	LPH	depth
LPH6	-54.879158	-21.033585	-11.368247	n/a	LPH	depth
LPH7	-60.088972	-19.420416	-11.227318	n/a	LPH	depth
LPH8	-65.298786	-17.807247	-11.086389	n/a	LPH	depth
LPO1	-41.729676	-20.754818	23.598281	n/a	LPO	depth
LPO2	-46.975562	-20.037162	24.782372	n/a	LPO	depth
LPO3	-52.221448	-19.319505	25.966464	n/a	LPO	depth
LPO4	-57.467334	-18.601849	27.150555	n/a	LPO	depth
LPO5	-62.713221	-17.884193	28.334646	n/a	LPO	depth
LPO6	-67.959107	-17.166537	29.518737	n/a	LPO	depth
RAH1	30.113394	-22.118533	-18.769160	n/a	RAH	depth
RAH2	35.419275	-21.389359	-19.015365	n/a	RAH	depth
RAH3	40.725156	-20.660186	-19.261571	n/a	RAH	depth
RAH4	46.031037	-19.931012	-19.507776	n/a	RAH	depth
RAH5	51.336917	-19.201839	-19.753982	n/a	RAH	depth
RAH6	56.642798	-18.472665	-20.000188	n/a	RAH	depth
RAH7	61.948679	-17.743491	-20.246393	n/a	RAH	depth
RAH8	67.254560	-17.014318	-20.492599	n/a	RAH	depth
RAM1	21.319235	-6.920091	-21.264386	n/a	RAM	depth
RAM2	26.688315	-6.792908	-21.581416	n/a	RAM	depth
RAM3	32.057394	-6.665725	-21.898446	n/a	RAM	depth
RAM4	37.426474	-6.538541	-22.215476	n/a	RAM	depth
RAM5	42.795553	-6.411358	-22.532506	n/a	RAM	depth
RAM6	48.164633	-6.284175	-22.849536	n/a	RAM	depth
RAM7	53.533713	-6.156991	-23.166566	n/a	RAM	depth
RAM8	58.902792	-6.029808	-23.483596	n/a	RAM	depth
RIN1	48.842037	-2.867398	-16.516640	n/a	RIN	depth
RIN2	47.309338	-6.535062	-12.419351	n/a	RIN	depth
RIN3	45.776640	-10.202726	-8.322062	n/a	RIN	depth
RIN4	44.243942	-13.870390	-4.224772	n/a	RIN	depth
RIN5	42.711243	-17.538055	-0.127483	n/a	RIN	depth
RIN6	41.178545	-21.205719	3.969806	n/a	RIN	depth
RIN7	39.645846	-24.873383	8.067096	n/a	RIN	depth
RIN8	38.113148	-28.541047	12.164385	n/a	RIN	depth
RIN9	36.580450	-32.208711	16.261675	n/a	RIN	depth
RIN10	35.047751	-35.876375	20.358964	n/a	RIN	depth
RIN11	33.515053	-39.544039	24.456253	n/a	RIN	depth
RIN12	31.982355	-43.211703	28.553543	n/a	RIN	depth
RPH1	29.625761	-32.367216	-6.587108	n/a	RPH	depth
RPH2	34.957607	-33.376012	-6.641851	n/a	RPH	depth
RPH3	40.289453	-34.384808	-6.696593	n/a	RPH	depth
RPH4	45.621299	-35.393604	-6.751335	n/a	RPH	depth
RPH5	50.953144	-36.402399	-6.806077	n/a	RPH	depth
RPH6	56.284990	-37.411195	-6.860819	n/a	RPH	depth
RPH7	61.616836	-38.419991	-6.915562	n/a	RPH	depth
RPH8	66.948682	-39.428787	-6.970304	n/a	RPH	depth
RPO1	39.104648	-33.906018	24.652353	n/a	RPO	depth
RPO2	43.946363	-34.307571	27.267343	n/a	RPO	depth
RPO3	48.788079	-34.709125	29.882333	n/a	RPO	depth
RPO4	53.629794	-35.110678	32.497323	n/a	RPO	depth
RPO5	58.471509	-35.512232	35.112312	n/a	RPO	depth
RPO6	63.313225	-35.913785	37.727302	n/a	RPO	depth
