name	x	y	z	size	group	type
G1	-57.147528	-66.547340	2.615334	n/a	G	grid
G2	-64.001753	-57.725803	2.544876	n/a	G	grid
G3	-67.969369	-46.273428	2.759428	n/a	G	grid
G4	-69.781930	-36.706101	1.543048	n/a	G	grid
G5	-68.146579	-25.817378	0.203276	n/a	G	grid
G6	-67.145276	-15.019407	-2.107511	n/a	G	grid
G7	-63.886661	-4.321042	-3.803227	n/a	G	grid
G8	-60.280161	6.027611	-6.713148	n/a	G	grid
G9	-56.390690	-67.250884	13.925882	n/a	G	grid
G10	-63.762608	-58.016386	15.252357	n/a	G	grid
G11	-66.871174	-46.912612	14.674839	n/a	G	grid
G12	-67.055010	-35.353726	12.924192	n/a	G	grid
G13	-68.340497	-24.448107	12.000208	n/a	G	grid
G14	-66.198792	-13.797170	9.297309	n/a	G	grid
G15	-61.802540	-2.868979	7.005260	n/a	G	grid
G16	-58.540701	8.392665	4.502743	n/a	G	grid
G17	-58.324575	-66.479849	26.502879	n/a	G	grid
G18	-62.259824	-57.435446	27.019204	n/a	G	grid
G19	-63.694616	-45.556979	26.066042	n/a	G	grid
G20	-66.129254	-34.313887	25.932527	n/a	G	grid
G21	-66.277103	-23.178443	24.412210	n/a	G	grid
G22	-64.140925	-11.773786	21.300869	n/a	G	grid
G23	-60.893826	-0.508122	19.799288	n/a	G	grid
G24	-58.749358	9.765956	17.300611	n/a	G	grid
G25	-54.285762	-64.346301	35.990098	n/a	G	grid
G26	-58.651855	-55.950702	37.850060	n/a	G	grid
G27	-60.473318	-44.815228	37.289217	n/a	G	grid
G28	-61.084168	-32.720592	35.947607	n/a	G	grid
G29	-60.798034	-21.596159	35.239434	n/a	G	grid
G30	-60.127541	-9.867088	33.038829	n/a	G	grid
G31	-58.812930	0.380663	31.414575	n/a	G	grid
G32	-56.676752	11.785319	28.303234	n/a	G	grid
G33	-44.421582	-63.633884	43.389846	n/a	G	grid
G34	-49.161437	-53.782539	47.461893	n/a	G	grid
G35	-53.865363	-42.812679	47.918466	n/a	G	grid
G36	-57.425663	-31.426575	47.176126	n/a	G	grid
G37	-55.102508	-20.166899	45.653493	n/a	G	grid
G38	-54.820915	-8.951568	43.477924	n/a	G	grid
G39	-53.330635	2.526224	41.434999	n/a	G	grid
G40	-52.338083	13.514635	39.522570	n/a	G	grid
G41	-41.066552	-64.449686	53.453277	n/a	G	grid
G42	-41.377613	-51.748647	55.094577	n/a	G	grid
G43	-46.082000	-41.718924	56.562172	n/a	G	grid
G44	-49.648289	-30.519239	56.422411	n/a	G	grid
G45	-49.813640	-19.002914	55.698809	n/a	G	grid
G46	-47.686214	-7.407818	52.985825	n/a	G	grid
G47	-44.410097	2.909667	50.493393	n/a	G	grid
G48	-43.385302	13.513177	46.783313	n/a	G	grid
G49	-29.972229	-62.433940	60.681098	n/a	G	grid
G50	-33.597475	-51.218170	64.545084	n/a	G	grid
G51	-36.041327	-40.724775	65.820948	n/a	G	grid
G52	-38.481493	-28.727964	65.278991	n/a	G	grid
G53	-38.612300	-18.913538	63.972980	n/a	G	grid
G54	-36.499613	-7.314421	62.260933	n/a	G	grid
G55	-35.489097	4.233248	58.540766	n/a	G	grid
G56	-33.317913	14.876143	53.835995	n/a	G	grid
G57	-21.036028	-60.174242	66.716513	n/a	G	grid
G58	-24.632718	-50.846790	70.600669	n/a	G	grid
G59	-27.079333	-39.976536	71.672312	n/a	G	grid
G60	-28.379559	-29.066897	71.749264	n/a	G	grid
G61	-28.524644	-18.308311	70.433168	n/a	G	grid
G62	-27.537619	-6.566182	68.112296	n/a	G	grid
G63	-26.515588	4.414187	64.197994	n/a	G	grid
G64	-25.482041	14.827257	60.089555	n/a	G	grid
SFro1	-7.292133	72.339385	-4.706114	n/a	SF	strip
SFro2	-11.967463	72.076680	5.504087	n/a	SF	strip
SFro3	-17.663946	66.040442	14.143442	n/a	SF	strip
SFro4	-22.956464	57.904418	21.593638	n/a	SF	strip
SFro5	-27.574010	50.837196	27.999470	n/a	SF	strip
SFro6	-31.786029	43.167716	36.091653	n/a	SF	strip
SFro7	-35.660583	32.805867	41.168232	n/a	SF	strip
SFro8	-37.870240	23.126731	46.788070	n/a	SF	strip
STem1	-19.140140	-2.494746	-45.445413	n/a	ST	strip
STem2	-28.074699	-10.031177	-45.646113	n/a	ST	strip
STem3	-38.200923	-12.731887	-41.404598	n/a	ST	strip
STem4	-47.464527	-17.202485	-36.717681	n/a	ST	strip
STem5	-57.533353	-21.644017	-34.576441	n/a	ST	strip
STem6	-63.922878	-25.301222	-25.738806	n/a	ST	strip
STem7	-67.023662	-26.292242	-14.244976	n/a	ST	strip
STem8	-69.213940	-28.098594	-1.855316	n/a	ST	strip
DAL1	-18.738167	-35.126615	38.364572	n/a	DAL	depth
DAL2	-18.784051	-37.722227	44.197978	n/a	DAL	depth
DAL3	-18.824587	-40.218538	49.563201	n/a	DAL	depth
DAL4	-18.857446	-43.093049	54.798999	n/a	DAL	depth
DAL5	-18.896140	-45.840600	60.300369	n/a	DAL	depth
DAL6	-18.909968	-49.106977	64.646681	n/a	DAL	depth
DPL1	-2.795977	-42.638099	40.153992	n/a	DPL	depth
DPL2	-6.364346	-46.069933	43.250664	n/a	DPL	depth
DPL3	-9.932715	-49.501768	46.347336	n/a	DPL	depth
DPL4	-13.501084	-52.933602	49.444009	n/a	DPL	depth
DPL5	-17.069453	-56.365437	52.540681	n/a	DPL	depth
DPL6	-20.637822	-59.797271	55.637353	n/a	DPL	depth
DS1	-18.760463	-32.085978	36.716840	n/a	DS	depth
DS2	-20.398861	-33.231969	42.381870	n/a	DS	depth
DS3	-22.037259	-34.377959	48.046901	n/a	DS	depth
DS4	-23.675656	-35.523950	53.711931	n/a	DS	depth
DS5	-25.314054	-36.669940	59.376962	n/a	DS	depth
DS6	-26.952452	-37.815931	65.041992	n/a	DS	depth
DM1	-21.270272	-17.438532	38.162213	n/a	DM	depth
DM2	-21.790256	-18.757183	44.007212	n/a	DM	depth
DM3	-22.310240	-20.075834	49.852212	n/a	DM	depth
DM4	-22.830223	-21.394485	55.697211	n/a	DM	depth
DM5	-23.350207	-22.713136	61.542211	n/a	DM	depth
DM6	-23.870191	-24.031786	67.387210	n/a	DM	depth
