name	x	y	z	size	group	type
G4	-37.247956	-33.222148	64.864306	n/a	G1	grid
G5	-36.021754	-22.309277	64.016458	n/a	G1	grid
G6	-34.552189	-11.428077	62.119838	n/a	G1	grid
G7	-33.603205	-1.878051	58.313781	n/a	G1	grid
G8	-32.133789	8.960312	56.388327	n/a	G1	grid
G12	-27.352853	-33.976177	66.808501	n/a	G1	grid
G13	-25.867690	-23.908891	66.310312	n/a	G1	grid
G14	-25.415452	-12.502418	64.093701	n/a	G1	grid
G15	-23.705228	-2.031512	60.746270	n/a	G1	grid
G16	-22.225951	9.141415	59.965856	n/a	G1	grid
G23	-47.073333	2.869913	50.857737	n/a	G2	grid
G24	-45.330533	-7.564701	54.931653	n/a	G2	grid
G31	-38.434496	5.894847	55.395630	n/a	G2	grid
G32	-37.590398	-2.642745	59.518461	n/a	G2	grid
AD1	-8.406601	0.672184	33.667770	n/a	AD	depth
AD2	-11.057198	3.578096	37.603893	n/a	AD	depth
AD3	-13.707796	6.484008	41.540016	n/a	AD	depth
AD4	-16.358393	9.389919	45.476139	n/a	AD	depth
AD5	-19.008990	12.295831	49.412262	n/a	AD	depth
AD6	-21.659588	15.201743	53.348385	n/a	AD	depth
PD1	-9.259969	-27.133375	42.882585	n/a	PD	depth
PD2	-11.766981	-25.242977	47.451327	n/a	PD	depth
PD3	-14.273993	-23.352579	52.020070	n/a	PD	depth
PD4	-16.781005	-21.462181	56.588812	n/a	PD	depth
PD5	-19.288017	-19.571782	61.157554	n/a	PD	depth
PD6	-21.795029	-17.681384	65.726297	n/a	PD	depth
AL1	-20.660509	-12.761689	29.875436	n/a	AL	depth
AL2	-22.038567	-11.752713	35.193475	n/a	AL	depth
AL3	-23.416625	-10.743737	40.511514	n/a	AL	depth
AL4	-24.794683	-9.734761	45.829552	n/a	AL	depth
AL5	-26.172741	-8.725785	51.147591	n/a	AL	depth
AL6	-27.550799	-7.716809	56.465630	n/a	AL	depth
PL1	-22.704407	-21.870196	26.964853	n/a	PL	depth
PL2	-23.489962	-20.625180	32.393268	n/a	PL	depth
PL3	-24.275517	-19.380165	37.821682	n/a	PL	depth
PL4	-25.061072	-18.135149	43.250097	n/a	PL	depth
PL5	-25.846628	-16.890133	48.678511	n/a	PL	depth
PL6	-26.632183	-15.645118	54.106926	n/a	PL	depth
