name	x	y	z	size	group	type
RC1	7.948179	34.835394	16.358314	n/a	RC	depth
RC2	13.075022	36.138144	15.933561	n/a	RC	depth
RC3	18.201865	37.440895	15.508807	n/a	RC	depth
RC4	23.328708	38.743646	15.084054	n/a	RC	depth
RC5	28.455551	40.046397	14.659300	n/a	RC	depth
RC6	33.582394	41.349148	14.234547	n/a	RC	depth
RC7	38.709237	42.651898	13.809793	n/a	RC	depth
RC8	43.836079	43.954649	13.385040	n/a	RC	depth
RFO1	29.696795	27.021576	0.915144	n/a	RFO	depth
RFO2	34.952628	27.519623	0.937305	n/a	RFO	depth
RFO3	40.208461	28.017671	0.959467	n/a	RFO	depth
RFO4	45.464294	28.515718	0.981628	n/a	RFO	depth
RFO5	50.720127	29.013765	1.003790	n/a	RFO	depth
RFO6	55.975960	29.511812	1.025952	n/a	RFO	depth
RA1	17.240642	-6.263758	-24.117004	n/a	RA	depth
RA2	22.418710	-5.147977	-24.217921	n/a	RA	depth
RA3	27.596778	-4.032196	-24.318837	n/a	RA	depth
RA4	32.774845	-2.916416	-24.419754	n/a	RA	depth
RA5	37.952913	-1.800635	-24.520671	n/a	RA	depth
RA6	43.130981	-0.684854	-24.621587	n/a	RA	depth
RA7	48.309049	0.430926	-24.722504	n/a	RA	depth
RA8	53.487116	1.546707	-24.823420	n/a	RA	depth
RH1	25.479379	-18.627415	-22.628481	n/a	RH	depth
RH2	30.660707	-17.548762	-22.410913	n/a	RH	depth
RH3	35.842036	-16.470110	-22.193345	n/a	RH	depth
RH4	41.023364	-15.391457	-21.975777	n/a	RH	depth
RH5	46.204693	-14.312804	-21.758209	n/a	RH	depth
RH6	51.386021	-13.234152	-21.540640	n/a	RH	depth
RH7	56.567350	-12.155499	-21.323072	n/a	RH	depth
RH8	61.748679	-11.076846	-21.105504	n/a	RH	depth
RSG1	36.067035	-37.401634	31.185173	n/a	RSG	depth
RSG2	41.257317	-36.967908	32.109024	n/a	RSG	depth
RSG3	46.447599	-36.534183	33.032875	n/a	RSG	depth
RSG4	51.637881	-36.100458	33.956726	n/a	RSG	depth
RSG5	56.828164	-35.666733	34.880577	n/a	RSG	depth
RSG6	62.018446	-35.233007	35.804428	n/a	RSG	depth
RCM1	10.086436	-26.531444	-7.053978	n/a	RCM	depth
RCM2	11.268469	-24.866109	-5.185776	n/a	RCM	depth
RCM3	12.450502	-23.200773	-3.317574	n/a	RCM	depth
RCM4	13.632535	-21.535437	-1.449372	n/a	RCM	depth
RAN1	0.581912	-11.700479	1.935791	n/a	RAN	depth
RAN2	1.594231	-10.202850	4.056285	n/a	RAN	depth
RAN3	2.606550	-8.705222	6.176780	n/a	RAN	depth
RAN4	3.618869	-7.207594	8.297274	n/a	RAN	depth
LC1	-8.476550	42.732658	21.478606	n/a	LC	depth
LC2	-13.382823	44.288701	20.353657	n/a	LC	depth
LC3	-18.289095	45.844744	19.228708	n/a	LC	depth
LC4	-23.195368	47.400787	18.103759	n/a	LC	depth
LC5	-28.101640	48.956830	16.978810	n/a	LC	depth
LC6	-33.007913	50.512873	15.853861	n/a	LC	depth
LC7	-37.914185	52.068915	14.728912	n/a	LC	depth
LC8	-42.820458	53.624958	13.603963	n/a	LC	depth
LC9	-47.726730	55.181001	12.479014	n/a	LC	depth
LC10	-52.633003	56.737044	11.354065	n/a	LC	depth
LA1	-12.558442	-3.672026	-23.896900	n/a	LA	depth
LA2	-17.775724	-3.126590	-23.531805	n/a	LA	depth
LA3	-22.993007	-2.581154	-23.166711	n/a	LA	depth
LA4	-28.210289	-2.035719	-22.801616	n/a	LA	depth
LA5	-33.427571	-1.490283	-22.436522	n/a	LA	depth
LA6	-38.644853	-0.944847	-22.071427	n/a	LA	depth
LA7	-43.862136	-0.399411	-21.706333	n/a	LA	depth
LA8	-49.079418	0.146025	-21.341238	n/a	LA	depth
LH1	-20.230867	-15.745039	-16.628178	n/a	LH	depth
LH2	-25.467125	-15.447006	-17.084224	n/a	LH	depth
LH3	-30.703384	-15.148973	-17.540271	n/a	LH	depth
LH4	-35.939642	-14.850940	-17.996317	n/a	LH	depth
LH5	-41.175901	-14.552907	-18.452363	n/a	LH	depth
LH6	-46.412160	-14.254874	-18.908409	n/a	LH	depth
LH7	-51.648418	-13.956840	-19.364455	n/a	LH	depth
LH8	-56.884677	-13.658807	-19.820501	n/a	LH	depth
