name	x	y	z	size	group	type
G1	-32.373830	54.849650	17.043280	n/a	G	grid
G2	-32.880595	48.729476	24.748432	n/a	G	grid
G3	-33.697262	38.948389	32.845416	n/a	G	grid
G4	-33.839921	34.016761	41.760705	n/a	G	grid
G5	-32.960063	24.277434	49.449451	n/a	G	grid
G6	-32.396626	15.134955	57.304830	n/a	G	grid
G7	-30.750534	5.411596	63.443630	n/a	G	grid
G8	-29.129622	-3.017129	69.541880	n/a	G	grid
G9	-38.164563	48.675171	9.545115	n/a	G	grid
G10	-38.377184	42.380834	19.709942	n/a	G	grid
G11	-40.464279	34.459582	26.252162	n/a	G	grid
G12	-40.659780	27.688423	36.106786	n/a	G	grid
G13	-40.783912	18.616287	44.830109	n/a	G	grid
G14	-40.868238	9.688449	52.184776	n/a	G	grid
G15	-37.894480	0.254564	58.486102	n/a	G	grid
G16	-35.910658	-9.308130	64.335616	n/a	G	grid
G17	-42.871885	42.847255	2.085448	n/a	G	grid
G18	-44.990120	33.600631	10.324862	n/a	G	grid
G19	-47.173946	25.867603	19.914599	n/a	G	grid
G20	-48.276671	16.977217	27.656883	n/a	G	grid
G21	-48.452375	11.220870	36.343540	n/a	G	grid
G22	-46.279308	2.786560	46.217634	n/a	G	grid
G23	-45.668340	-5.771555	52.718514	n/a	G	grid
G24	-45.704195	-15.736167	59.033060	n/a	G	grid
G25	-45.612574	33.416008	-4.728798	n/a	G	grid
G26	-47.279381	27.266467	4.000597	n/a	G	grid
G27	-50.791048	19.890061	12.545131	n/a	G	grid
G28	-51.660647	12.466283	20.333777	n/a	G	grid
G29	-52.938543	4.216100	29.664161	n/a	G	grid
G30	-53.067860	-4.149392	38.190920	n/a	G	grid
G31	-52.409045	-10.695811	44.473632	n/a	G	grid
G32	-51.506850	-20.323595	53.840561	n/a	G	grid
G33	-44.118908	26.250644	-14.200966	n/a	G	grid
G34	-49.340810	18.153151	-3.758580	n/a	G	grid
G35	-53.513174	11.343577	4.598996	n/a	G	grid
G36	-55.436501	4.263962	13.575362	n/a	G	grid
G37	-56.679472	-3.176800	21.352073	n/a	G	grid
G38	-57.189930	-10.500463	29.572369	n/a	G	grid
G39	-56.558271	-18.915117	37.703282	n/a	G	grid
G40	-55.189997	-26.976345	46.212300	n/a	G	grid
G41	-45.655449	19.136154	-20.274852	n/a	G	grid
G42	-51.428044	10.765290	-10.667968	n/a	G	grid
G43	-54.933249	4.364567	-2.837676	n/a	G	grid
G44	-58.036620	-2.185434	4.165120	n/a	G	grid
G45	-58.969606	-10.252371	14.346869	n/a	G	grid
G46	-60.184115	-17.859395	21.284150	n/a	G	grid
G47	-58.805711	-26.240080	29.438932	n/a	G	grid
G48	-57.047473	-33.628098	36.891406	n/a	G	grid
G49	-48.950542	9.310088	-29.664810	n/a	G	grid
G50	-53.245186	3.124789	-20.599243	n/a	G	grid
G51	-56.046341	-2.992574	-11.485937	n/a	G	grid
G52	-59.917150	-10.469095	-3.373053	n/a	G	grid
G53	-61.561956	-17.760580	5.231155	n/a	G	grid
G54	-61.670579	-25.233520	12.623955	n/a	G	grid
G55	-59.961497	-33.347829	22.049816	n/a	G	grid
G56	-57.466973	-41.960740	29.875455	n/a	G	grid
G57	-50.098615	1.713363	-36.030831	n/a	G	grid
G58	-54.231174	-4.951912	-29.041912	n/a	G	grid
G59	-58.417770	-11.678354	-20.264621	n/a	G	grid
G60	-61.052242	-16.684292	-11.896126	n/a	G	grid
G61	-63.450255	-24.985428	-2.601545	n/a	G	grid
G62	-63.967175	-33.284774	6.332993	n/a	G	grid
G63	-60.968850	-41.759201	12.812286	n/a	G	grid
G64	-58.022971	-49.095228	20.990689	n/a	G	grid
DFHY1	-21.008794	45.060125	9.598962	n/a	DFHY	depth
DFHY2	-22.774087	43.316313	14.841477	n/a	DFHY	depth
DFHY3	-24.539380	41.572500	20.083992	n/a	DFHY	depth
DFHY4	-26.304673	39.828687	25.326507	n/a	DFHY	depth
DFHY5	-28.069966	38.084874	30.569022	n/a	DFHY	depth
DFHY6	-29.835259	36.341061	35.811537	n/a	DFHY	depth
DAHI1	-30.211177	-21.949394	-16.320838	n/a	DAHI	depth
DAHI2	-35.133543	-21.301970	-15.513067	n/a	DAHI	depth
DAHI3	-40.055908	-20.654546	-14.705296	n/a	DAHI	depth
DAHI4	-44.978274	-20.007122	-13.897525	n/a	DAHI	depth
DAHI5	-49.900640	-19.359699	-13.089754	n/a	DAHI	depth
DAHI6	-54.823006	-18.712275	-12.281983	n/a	DAHI	depth
DLPH1	-10.860652	-53.069485	-8.003960	n/a	DLPH	depth
DLPH2	-15.225334	-50.748549	-6.903997	n/a	DLPH	depth
DLPH3	-19.590017	-48.427612	-5.804033	n/a	DLPH	depth
DLPH4	-23.954699	-46.106676	-4.704069	n/a	DLPH	depth
DLPH5	-28.319382	-43.785740	-3.604106	n/a	DLPH	depth
DLPH6	-32.684064	-41.464804	-2.504142	n/a	DLPH	depth
DA1	-19.327346	-9.352831	-16.949960	n/a	DA	depth
DA2	-24.260775	-8.831872	-17.784346	n/a	DA	depth
DA3	-29.194203	-8.310914	-18.618733	n/a	DA	depth
DA4	-34.127631	-7.789956	-19.453119	n/a	DA	depth
DA5	-39.061060	-7.268997	-20.287505	n/a	DA	depth
DA6	-43.994488	-6.748039	-21.121892	n/a	DA	depth
STP1	-19.923748	-30.022185	-19.582188	n/a	STP	strip
STP2	-20.882162	-19.595846	-26.512814	n/a	STP	strip
STP3	-19.255139	-11.375604	-32.715180	n/a	STP	strip
STP4	-17.743490	-3.239068	-38.899435	n/a	STP	strip
STP5	-19.157883	6.859594	-45.299454	n/a	STP	strip
STP6	-24.116438	15.917267	-46.844578	n/a	STP	strip
STP7	-31.765869	20.408796	-43.663175	n/a	STP	strip
STP8	-40.257417	18.157752	-37.453347	n/a	STP	strip
ST1	-16.991222	0.984951	-32.836937	n/a	ST	strip
ST2	-23.668370	-5.891580	-37.983281	n/a	ST	strip
ST3	-32.172469	-11.003799	-38.531515	n/a	ST	strip
ST4	-41.901459	-15.194318	-36.211856	n/a	ST	strip
ST5	-50.213962	-17.020554	-32.527643	n/a	ST	strip
ST6	-58.266942	-18.164760	-25.473774	n/a	ST	strip
ST7	-61.475792	-18.929063	-15.205268	n/a	ST	strip
ST8	-62.803966	-21.227075	-3.539857	n/a	ST	strip
SPO1	-9.881851	-99.493466	16.864443	n/a	SPO	strip
SPO2	-16.604635	-94.958932	20.431205	n/a	SPO	strip
SPO3	-23.649619	-88.353303	25.081467	n/a	SPO	strip
SPO4	-32.034240	-85.470507	28.677049	n/a	SPO	strip
SPO5	-39.733500	-79.180638	32.549207	n/a	SPO	strip
SPO6	-45.986212	-71.418183	37.269371	n/a	SPO	strip
SPO7	-51.386022	-63.111415	38.298456	n/a	SPO	strip
SPO8	-53.638466	-50.622597	40.691241	n/a	SPO	strip
